id_index,id_index_new,id_index_n,start_time,end_time,work_place_id,work_place,school_id,school,academy_id,academy
00242088100037155000,00242088100037155002,13479019_2,1998-3-1,1998-7-1,00142000000000000000,湖北省,00333333300000549000,湖北省委党校,00333333300000549000,
00242088100037155000,00242088100037155005,13479019_5,2010-3-1,2010-8-1,00142000000000000000,湖北省,00333333300000549000,湖北省委党校,00333333300000549000,
00242088100037155000,00242088100037155008,13479019_8,1984-9-1,1986-7-1,00142088100000000000,钟祥市,00333333300001213000,钟祥师范学校,00333333300001213000,
00236000000011317000,00236000000011317002,13479701_2,1983-9-1,1990-4-1,00136040000000000000,九江市,00333333300000745000,农校大学,00333333300000745000,
00236000000011317000,00236000000011317008,13479701_6,1992-8-1,1998-4-1,00136000000000000000,江西省,00333333300000312000,江西省委党校,00333333300000312000,
00244158100017331000,00244158100017331002,13480714_2,1997-9-1,1999-7-1,00144000000000000000,广东省,00333333300001214000,广东省行政学院,00333333300001214000,
00244158100017331000,00244158100017331004,13480714_4,2002-9-1,2004-7-1,00131020000000000000,上海市县,00333333300000270000,中央广播电视大学,00333333300000270000,
00244158100017331000,00244158100017331005,13480714_5,1988-9-1,1990-7-1,00162122100000000000,陇南市成县,00333333300000945000,暨南大学,00333333300000945080,成人教育学院
00236010000017169000,00236010000017169001,13481164_1,1978-9-1,1982-8-1,00131000000000000000,上海市,00333333300001215000,上海铁道学院电信系,00333333300001215000,
00236010000017169000,00236010000017169004,13481164_4,1987-9-1,1990-5-1,00143112400000000000,永州市道县,00333333300000173000,北方交通大学,00333333300000173000,
00236100000037037000,00236100000037037001,13481640_1,1996-7-1,2000-7-1,00136000000000000000,江西省,00333333300000321000,江西农业大学,00333333300000321000,
00252038100030098000,00252038100030098001,1348205_1,1986-10-1,1993-12-1,00152000000000000000,贵州省,00333333300000232000,贵州师范大学,00333333300000232000,
00252038100030098000,00252038100030098002,1348205_2,1997-3-1,1997-6-1,00152000000000000000,贵州省,00333333300001216000,贵州省遵义地委党校,00333333300001216000,
00252038100030098000,00252038100030098005,1348205_5,1982-9-1,1985-7-1,00152030000000000000,遵义市,00333333300000339000,遵义师范专科学校,00333333300000339000,
00236040000023954000,00236040000023954001,13482653_1,1992-9-1,1996-7-1,00136040000000000000,九江市,00333333300000125000,党校大学,00333333300000125000,
00236040000023954000,00236040000023954002,13482653_2,1996-9-1,1999-7-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00262000000035464000,00262000000035464001,13483281_1,1998-9-1,2000-12-1,00141092600000000000,濮阳市范县,00333333300000166000,西北师范大学,00333333300000166000,
00262000000035464000,00262000000035464002,13483281_2,2002-9-1,2005-8-1,00162010000000000000,兰州市,00333333300000245000,兰州大学,00333333300000245032,网络教育学院
00262000000035464000,00262000000035464003,13483281_3,2010-9-1,2010-11-1,00162100000000000000,庆阳市,00333333300001217000,庆阳市委党校,00333333300001217000,
00262000000035464000,00262000000035464005,13483281_5,2014-10-1,2014-12-1,00162000000000000000,甘肃省,00333333300000434000,甘肃省委党校,00333333300000434000,
00253000000018526000,00253000000018526002,13497402_2,1978-10-1,1982-8-1,00153010000000000000,昆明市,00333333300000872000,昆明工学院,00333333300000872000,
00237010000006414000,00237010000006414004,1350076_5,1981-9-1,1986-7-1,00131020000000000000,上海市县,00333333300001218000,第二军医大学,00333333300001218000,
00237010000006414000,00237010000006414005,1350076_6,1986-7-1,1990-12-1,00131020000000000000,上海市县,00333333300001218000,第二军医大学,00333333300001218000,
00261010000043509000,00261010000043509003,135451_3,1978-1-1,1982-1-1,00161000000000000000,陕西省,00333333300000054000,陕西师范大学,00333333300000054000,
00236000000015332000,00236000000015332001,1357029_1,1982-9-1,1985-7-1,00136000000000000000,江西省,00333333300001219000,江西电大大学,00333333300001219000,
00233050000004183000,00233050000004183002,13572050_2_1,1983-9-1,1990-8-1,00122010000000000000,长春市,00333333300000364000,长春地质学院,00333333300000364000,
00233010000044854000,00233010000044854004,13572101_4,2008-9-1,2009-8-1,00131020000000000000,上海市县,00333333300001220000,美国伊利诺伊理工大学,00333333300001220000,
00213020000010628000,00213020000010628009,13572164_8,1989-9-1,1992-7-1,00113000000000000000,河北省,00333333300000163000,大学函授,00333333300000163000,
00200000000013854000,00200000000013854002,13572367_2,1980-9-1,1984-7-1,00163000000000000000,青海省,00333333300000000000,青海工农学院,00333333300000000000,
00237000000030388000,00237000000030388001,13572466_1,1989-9-1,1991-7-1,00137080000000000000,济宁市,00333333300001221000,济宁师范专科学校,00333333300001221000,
00252000000008799000,00252000000008799002,13572507_2,1994-9-1,1997-7-1,00152000000000000000,贵州省,00333333300000358000,贵州教育学院,00333333300000358000,
00252000000008799000,00252000000008799003,13572507_3,2005-3-1,2005-5-1,00190000100000000000,中青班,00333333300000359000,黔南州委党校,00333333300000359000,
00252000000008799000,00252000000008799005,13572507_5,1990-8-1,1992-8-1,00131020000000000000,上海市县,00333333300001222000,中国计量学院电学系,00333333300001222000,
00242000000028114000,00242000000028114001,13573665_1,1990-3-1,1990-7-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00242000000028114000,00242000000028114003,13573665_3,2003-3-1,2003-6-1,00131020000000000000,上海市县,00333333300000164000,中央党校进修部,00333333300000164000,
00242000000028114000,00242000000028114005,13573665_5,1975-10-1,1978-8-1,00142010000000000000,武汉市,00333333300000183000,武汉大学,00333333300000183000,
00236032200044465000,00236032200044465001,13574291_1,1985-9-1,1987-7-1,00132010000000000000,南京市,00333333300000110000,南京大学,00333333300000110000,
00236032200044465000,00236032200044465003,13574291_3,1980-9-1,1998-5-1,00136098200000000000,樟树市,00333333300001223000,江西樟树农校农经大学,00333333300001223000,
00221120400006050000,00221120400006050003,13574515_3,1979-2-1,1982-3-1,00113000000000000000,河北省,00333333300000547000,河北电大大学,00333333300000547000,
00221120400006050000,00221120400006050004,13574515_4,1982-3-1,1983-2-1,00161052100000000000,渭南市华县,00333333300001190000,华北电力学院,00333333300001190000,
00252000000018552000,00252000000018552009,13574799_11,1988-9-1,1991-8-1,00152000000000000000,贵州省,00333333300001224000,贵州省贵定师范学校,00333333300001224000,
00252000000018552000,00252000000018552002,13574799_3,1995-9-1,1997-7-1,00152000000000000000,贵州省,00333333300000358000,贵州教育学院,00333333300000358000,
00252270200022720000,00252270200022720001,13574846_1,1998-9-1,2001-6-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252270200022720000,00252270200022720002,13574846_2,2003-3-1,2003-6-1,00152000000000000000,贵州省,00333333300001225000,贵州省黔南州委党校,00333333300001225000,
00252270200022720000,00252270200022720007,13574846_7,2001-9-1,2004-1-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00241000000025346000,00241000000025346001,13575138_1,1981-3-1,1984-11-1,00165000000000000000,新疆维吾尔自治区,00333333300001226000,新疆广播师范大学,00333333300001226000,
00241000000025346000,00241000000025346002,13575138_2,1997-8-1,1999-12-1,00131020000000000000,上海市县,00333333300000181000,中央党校函授,00333333300000181000,
00241000000025346000,00241000000025346004,13575138_4,2003-9-1,2004-1-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00241000000025346000,00241000000025346005,13575138_5,2006-3-1,2007-1-1,00113092200000000000,沧州市青县,00333333300000195000,中央党校一年制中青班,00333333300000195000,
00241000000025346000,00241000000025346007,13575138_7,1977-3-1,1998-10-1,00162122200000000000,陇南市文县,00333333300001227000,巴州第二师范学校,00333333300001227000,
00233000000023625000,00233000000023625003,13575160_3,1982-9-1,1986-7-1,00165900100000000000,石河子市,00333333300000907000,石河子农学院,00333333300000907000,
00234110000015547000,00234110000015547002,13575192_2_1,1992-9-1,1996-7-1,00123010000000000000,哈尔滨市,00333333300001228000,哈尔滨理工大学,00333333300001228000,
00237000000021752000,00237000000021752003,13576656_3,1983-9-1,1985-9-1,00133010000000000000,杭州市,00333333300000170000,杭州大学,00333333300000170000,
00250000000001443000,00250000000001443001,13576961_1,1997-8-1,1999-12-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00250000000001443000,00250000000001443002,13576961_2,1997-8-1,1999-12-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00250000000001443000,00250000000001443003,13576961_3,2001-10-1,2001-11-1,00190000100000000000,中国,00333333300001229000,澳大利亚国立大学,00333333300001229000,
00250000000001443000,00250000000001443004,13576961_4,2002-9-1,2004-9-1,00151010000000000000,成都市,00333333300000223000,成都电子科技大学,00333333300000223000,
00200000000036706000,00200000000036706001,13578694_1,1979-9-1,1983-8-1,00153000000000000000,云南省,00333333300000035000,云南大学,00333333300000035041,中文系
00200000000036706000,00200000000036706004,13578694_4,1990-3-1,1991-3-1,00151000000000000000,四川省,00333333300001230000,四川外语大学,00333333300001230000,
00200000000036706000,00200000000036706005,13578694_5,1991-3-1,1992-3-1,00111000000000000000,北京市,00333333300001231000,北京语言文化大学,00333333300001231000,
00200000000036706000,00200000000036706006,13578694_6,1992-3-1,1994-3-1,00162122200000000000,陇南市文县,00333333300000048000,美国斯坦福大学,00333333300000048000,
00200000000036706000,00200000000036706007,13578694_7,1994-3-1,1995-3-1,00162122200000000000,陇南市文县,00333333300000109000,美国哈佛大学,00333333300000109000,
00253038100018136000,00253038100018136006,13578737_4,1984-9-1,1986-7-1,00153000000000000000,云南省,00333333300000399000,云南省委党校,00333333300000399000,
00241000000031056000,00241000000031056004,13579432_3,1987-9-1,1991-7-1,00142010000000000000,武汉市,00333333300001232000,武汉工业大学,00333333300001232000,
00251000000006785000,00251000000006785002,13579962_2,1997-9-1,2000-6-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00251000000006785000,00251000000006785003,13579962_3,2003-9-1,2005-7-1,00151000000000000000,四川省,00333333300001233000,四川省工商管理学院,00333333300001233000,
00251000000000218000,00251000000000218001,13580745_1,1997-8-1,1999-12-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00251000000000218000,00251000000000218002,13580745_2,2000-11-1,2001-1-1,00151160000000000000,广安市,00333333300001234000,广安市委党校,00333333300001234000,
00251000000000218000,00251000000000218003,13580745_3,2002-9-1,2002-10-1,00151160000000000000,广安市,00333333300001234000,广安市委党校,00333333300001234000,
00251000000000218000,00251000000000218005,13580745_5,1985-9-1,1987-8-1,00151000000000000000,四川省,00333333300000694000,四川统计学校,00333333300000694000,
00242000000030112000,00242000000030112001,13580787_1,1999-4-1,2000-3-1,00161052100000000000,渭南市华县,00333333300000882000,华中理工大学,00333333300000882000,
00242000000030112000,00242000000030112002,13580787_2,2000-3-1,2000-9-1,00162122400000000000,陇南市康县,00333333300001235000,美国康州大学,00333333300001235000,
00242000000030112000,00242000000030112005,13580787_5,1981-7-1,1985-7-1,00112000000000000000,天津市,00333333300001236000,天津南开大学,00333333300001236000,
00251000000016489000,00251000000016489001,13580847_1,1986-8-1,1986-12-1,00151000000000000000,四川省,00333333300000216000,四川省委大学,00333333300000216000,
00251000000016489000,00251000000016489008,13580847_7,1982-9-1,1985-7-1,00151000000000000000,四川省,00333333300001237000,四川省绵阳师专中文系,00333333300001237000,
00244088200037855000,00244088200037855005,13581034_5,2005-9-1,2006-1-1,00144000000000000000,广东省,00333333300000525000,广东省委党校,00333333300000525000,
00244088200037855000,00244088200037855006,13581034_6,1992-9-1,1996-8-1,00144200000000000000,中山市,00333333300000196000,中山大学,00333333300000196000,
00213000000026059000,00213000000026059003,13581384_3,1978-2-1,1982-2-1,00113000000000000000,河北省,00333333300000250000,河北矿冶学院,00333333300000250000,
00252050000013235000,00252050000013235001,13582830_1,1989-3-1,1989-7-1,00132010000000000000,南京市,00333333300001238000,南京政治学院政工系,00333333300001238000,
00252050000013235000,00252050000013235004,13582830_4,1981-9-1,1984-8-1,00152050000000000000,毕节市,00333333300001239000,毕节师范专科学校,00333333300001239000,
00223070000033133000,00223070000033133001,1359269_1,1977-3-1,1980-7-1,00123000000000000000,黑龙江省,00333333300001240000,黑龙江商学院商业经济系,00333333300001240000,
00223070000033133000,00223070000033133002,1359269_2,1985-9-1,1986-2-1,00144010000000000000,广州市,00333333300001241000,广州中山大学,00333333300001241068,管理学院
00214062300005643000,00214062300005643001,13615269_1,2002-8-1,2004-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00214062300005643000,00214062300005643002,13615269_2,1978-4-1,1980-7-1,00190000100000000000,雁北,00333333300001077000,中文系大学,00333333300001077000,
00234000000039334000,00234000000039334002,1362917_2,1978-10-1,1983-12-1,00134018100000000000,巢湖市,00333333300001242000,巢湖农业学校,00333333300001242000,
00234088100032141000,00234088100032141001,1363195_1,1998-7-1,2000-12-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00200000000039570000,00200000000039570002,1364102_2,1984-9-1,1988-6-1,00132050000000000000,苏州市,00333333300000469000,苏州大学,00333333300000469000,
00200000000033084000,00200000000033084013,1364628_13,1995-9-1,1999-7-1,00151000000000000000,四川省,00333333300000447000,四川农业大学,00333333300000447152,林学园艺学院
00200000000033084000,00200000000033084004,1364628_4,2000-9-1,2000-12-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00200000000033084000,00200000000033084006,1364628_6,2003-4-1,2009-2-1,00151140000000000000,眉山市,00333333300001243000,眉山市委党校,00333333300001243000,
00264010000032389000,00264010000032389001,1365584_1,1993-8-1,1995-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00264010000032389000,00264010000032389003,1365584_3,1980-8-1,1982-7-1,00164000000000000000,宁夏回族自治区,00333333300001244000,宁夏回族自治区煤矿学校,00333333300001244000,
00214010000006096000,00214010000006096002,1365842_2,1982-9-1,1986-7-1,00161010000000000000,西安市,00333333300000302000,西安矿业学院,00333333300000302000,
00264020500001601000,00264020500001601005,1366207_4_1,1981-9-1,1983-9-1,00164000000000000000,宁夏回族自治区,00333333300001245000,宁夏教育学院,00333333300001245000,
00245000000034061000,00245000000034061001,13676908_1,1985-3-1,1987-12-1,00145000000000000000,广西壮族自治区,00333333300000478000,广西师范大学,00333333300000478000,
00245000000034061000,00245000000034061002,13676908_2,1999-8-1,2001-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00235058300034894000,00235058300034894001,13678306_1,1978-9-1,1982-7-1,00135000000000000000,福建省,00333333300000315000,福建师范大学,00333333300000315000,
00245000000041695000,00245000000041695002,13678626_2,1996-8-1,1998-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00237068200042305000,00237068200042305001,13678760_1,1978-10-1,1982-7-1,00137000000000000000,山东省,00333333300000097000,山东农学院,00333333300000097000,
00252000000008952000,00252000000008952004,13679961_4,1993-9-1,1996-6-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000008952000,00252000000008952008,13679961_7,2000-9-1,2003-1-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00245088100040211000,00245088100040211001,13681350_1,1996-9-1,1996-12-1,00145090000000000000,玉林市,00333333300001246000,组织部大学,00333333300001246000,
00245088100040211000,00245088100040211002,13681350_2,1998-9-1,2000-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00245088100040211000,00245088100040211004,13681350_4,2002-9-1,2004-7-1,00145000000000000000,广西壮族自治区,00333333300000143000,广西大学,00333333300000143126,商学院
00245088100040211000,00245088100040211006,13681350_6,2010-1-1,2012-6-1,00145090000000000000,玉林市,00333333300001247000,玉林师范学院,00333333300001247000,
00245088100040211000,00245088100040211007,13681350_7,1992-9-1,1995-7-1,00145090000000000000,玉林市,00333333300001248000,玉林师范高等专科学校,00333333300001248000,
00251160200036239000,00251160200036239003,13683177_3,1995-9-1,1997-12-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00251160200036239000,00251160200036239004,13683177_4,1985-9-1,1988-8-1,00151160000000000000,广安市,00333333300000561000,校大学,00333333300000561000,
00251000000037582000,00251000000037582001,13683851_1,1982-9-1,1986-7-1,00151000000000000000,四川省,00333333300000447000,四川农业大学,00333333300000447000,
00251000000034739000,00251000000034739001,13684773_1,2001-8-1,2003-12-1,00151000000000000000,四川省,00333333300000004000,四川省委党校,00333333300000004000,
00252000000039197000,00252000000039197006,1369695_6,1980-9-1,1984-7-1,00152000000000000000,贵州省,00333333300000542000,贵州民族学院,00333333300000542000,
00252000000001265000,00252000000001265002,1369723_2,1999-9-1,2000-1-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000001265000,00252000000001265005,1369723_5,2007-7-1,2007-9-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000001265000,00252000000001265006,1369723_6,1980-9-1,1984-8-1,00152000000000000000,贵州省,00333333300000074000,贵州财经学院,00333333300000074000,
00234000000029012000,00234000000029012001,1377049_1,1978-2-1,1982-8-1,00134030000000000000,蚌埠市,00333333300001249000,蚌埠医学院,00333333300001249000,
00234000000045046000,00234000000045046001,1377120_1,1982-9-1,1985-7-1,00162122200000000000,陇南市文县,00333333300001250000,中央电大大学,00333333300001250000,
00234000000045046000,00234000000045046002,1377120_2,1989-8-1,1992-6-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00241000000014313000,00241000000014313002,13774_3,1978-9-1,1982-7-1,00141000000000000000,河南省,00333333300001251000,河南农学院,00333333300001251000,
00245000000030703000,00245000000030703001,13777612_1,1988-9-1,1992-7-1,00151010000000000000,成都市,00333333300001252000,成都地质学院,00333333300001252000,
00232000000001230000,00232000000001230001,13778576_1,1991-9-1,1993-7-1,00132010000000000000,南京市,00333333300000406000,南京师范大学,00333333300000406000,
00234000000032921000,00234000000032921001,13778670_1,1987-9-1,1990-7-1,00134170000000000000,池州市,00333333300001253000,池州师专,00333333300001253000,
00234000000021083000,00234000000021083003,13778684_3,1987-7-1,2006-10-1,00161052100000000000,渭南市华县,00333333300000017000,清华大学,00333333300000017000,
00200000000036378000,00200000000036378001,13778708_1,1993-8-1,1996-6-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00200000000036378000,00200000000036378003,13778708_3,1984-9-1,1987-7-1,00153252900000000000,蒙自市红河县,00333333300001254000,红河州民族师范学校,00333333300001254000,
00246900300015755000,00246900300015755003,13778844_3,1988-9-1,1992-7-1,00144200000000000000,中山市,00333333300000196000,中山大学,00333333300000196024,生命科学学院
00245102400004925000,00245102400004925003,13779015_3_1,1986-9-1,1990-7-1,00145000000000000000,广西壮族自治区,00333333300001255000,广西农学院,00333333300001255000,
00232000000040264000,00232000000040264001,13779019_1,2005-9-1,2008-7-1,00131000000000000000,上海市,00333333300000452000,上海交通大学,00333333300000452153,国际关系与公共管理学院
00232000000040264000,00232000000040264003,13779019_3,1998-9-1,2002-8-1,00132030000000000000,徐州市,00333333300001256000,徐州师范大学,00333333300001256154,法律政治学院
00243108100004938000,00243108100004938002,13779038_2,2005-7-1,2008-6-1,00145100000000000000,百色市,00333333300001257000,百色学院,00333333300001257000,
00245000000019872000,00245000000019872001,13779042_1,2000-8-1,2002-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00245000000019872000,00245000000019872003,13779042_3,1983-9-1,1986-7-1,00145000000000000000,广西壮族自治区,00333333300001258000,广西田东师范学校,00333333300001258000,
00245000000019872000,00245000000019872006,13779042_5,1992-9-1,1994-7-1,00145000000000000000,广西壮族自治区,00333333300001259000,广西右江民族师专政教系,00333333300001259000,
00234000000015898000,00234000000015898001,13780684_1,1985-9-1,1989-7-1,00134000000000000000,安徽省,00333333300000804000,安徽农业大学,00333333300000804000,
00234000000027572000,00234000000027572004,13781092_3,1982-9-1,1986-7-1,00133000000000000000,浙江省,00333333300000194000,浙江大学,00333333300000194000,
00252032800024982000,00252032800024982001,13782263_1,1993-9-1,1996-7-1,00153010000000000000,昆明市,00333333300001260000,昆明陆军学院,00333333300001260000,
00252032800024982000,00252032800024982018,13782263_16,1997-8-1,1999-12-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00233000000000285000,00233000000000285002,13782590_2,1998-9-1,2000-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00233000000000285000,00233000000000285005,13782590_5_1,1981-10-1,1984-8-1,00133110000000000000,丽水市,00333333300001261000,丽水师范专科学校,00333333300001261000,
00236080000015961000,00236080000015961001,13782609_1,2004-9-1,2007-7-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00236080000015961000,00236080000015961002,13782609_2,1990-9-1,1994-7-1,00143092100000000000,益阳市南县,00333333300000158000,西南民族学院,00333333300000158000,
00215222300009499000,00215222300009499005,13782772_4_1,1988-9-1,1993-7-1,00115000000000000000,内蒙古自治区,00333333300001262000,内蒙古工业大学,00333333300001262000,
00251192100005393000,00251192100005393005,13783277_6,1988-9-1,1990-7-1,00151130000000000000,南充市,00333333300000783000,南充教育学院,00333333300000783000,
00245102800005286000,00245102800005286001,13783801_1,1995-4-1,1999-4-1,00142102200000000000,荆州市公安县,00333333300000663000,中国人民公安大学,00333333300000663000,
00250023400033283000,00250023400033283004,13784239_4,1982-9-1,1986-9-1,00151000000000000000,四川省,00333333300000022000,四川大学,00333333300000022000,
00250023400033283000,00250023400033283005,13784239_5,1986-9-1,1989-7-1,00151000000000000000,四川省,00333333300000022000,四川大学,00333333300000022000,
00245012600004182000,00245012600004182006,13784525_7,1997-9-1,2001-9-1,00143092100000000000,益阳市南县,00333333300000489000,华南理工大学,00333333300000489000,
00245012600004182000,00245012600004182007,13784525_8,2001-9-1,2004-7-1,00143092100000000000,益阳市南县,00333333300000489000,华南理工大学,00333333300000489000,
00235058300031541000,00235058300031541002,13785057_2,1991-1-1,1995-7-1,00135050000000000000,泉州市,00333333300001263000,泉州华侨大学,00333333300001263000,
00235058300010908000,00235058300010908001,13785058_1,1998-2-1,2001-10-1,00135020000000000000,厦门市,00333333300000533000,厦门大学,00333333300000533068,管理学院
00235058300010908000,00235058300010908002,13785058_2,1986-9-1,1991-7-1,00161052100000000000,渭南市华县,00333333300000017000,清华大学,00333333300000017155,汽车工程系
00252000000040107000,00252000000040107001,13785305_2,1999-9-1,2002-7-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000040107000,00252000000040107004,13785305_4_1,2008-8-1,2008-10-1,00152000000000000000,贵州省,00333333300001264000,贵州省社会主义学院,00333333300001264000,
00251000000036913000,00251000000036913001,13787653_1,1997-9-1,1999-12-1,00131020000000000000,上海市县,00333333300000063000,省委党校,00333333300000063000,
00245122400005682000,00245122400005682004,137962_4,1993-8-1,1995-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00244010000014243000,00244010000014243001,13825849_1,1985-3-1,1988-1-1,00144010000000000000,广州市,00333333300001265000,广州市委党校,00333333300001265000,
00244010000014243000,00244010000014243003,13825849_3,2001-8-1,2003-12-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00236000000016315000,00236000000016315001,13826793_1,1985-8-1,1987-7-1,00145000000000000000,广西壮族自治区,00333333300000666000,广西民族学院,00333333300000666000,
00236000000016315000,00236000000016315002,13826793_2,1991-9-1,1994-7-1,00145000000000000000,广西壮族自治区,00333333300000478000,广西师范大学,00333333300000478000,
00236000000016315000,00236000000016315003,13826793_3_1,1997-3-1,1997-6-1,00190000100000000000,中青班,00333333300001266000,广西百色地委党校,00333333300001266000,
00236000000016315000,00236000000016315005,13826793_4,1998-9-1,1999-7-1,00145000000000000000,广西壮族自治区,00333333300000664000,区党校,00333333300000664000,
00236000000016315000,00236000000016315008,13826793_7,1980-10-1,1982-7-1,00145100000000000000,百色市,00333333300000734000,广西百色地区民族师范学校,00333333300000734000,
00237108100015894000,00237108100015894001,13827368_1,1981-7-1,1985-7-1,00137000000000000000,山东省,00333333300000084000,山东大学,00333333300000084082,法律系
00200000000021203000,00200000000021203003,13828547_3,1985-9-1,1989-7-1,00137088100000000000,曲阜市,00333333300000332000,曲阜师范大学,00333333300000332041,中文系
00234000000025389000,00234000000025389001,13828585_1,1986-7-1,1990-7-1,00144200000000000000,中山市,00333333300000196000,中山大学,00333333300000196000,
00221090000037269000,00221090000037269003,1382885_3,1986-9-1,1990-7-1,00111000000000000000,北京市,00333333300000013000,北京大学,00333333300000013000,
00232000000026148000,00232000000026148002,13829665_2,1987-1-1,1991-1-1,00132050000000000000,苏州市,00333333300000469000,苏州大学,00333333300000469000,
00245000000033464000,00245000000033464008,13830388_10,1991-9-1,1993-7-1,00145120000000000000,河池市,00333333300000667000,广西河池地委党校,00333333300000667000,
00242000000014599000,00242000000014599001,13830782_1,2001-1-1,2005-7-1,00161052100000000000,渭南市华县,00333333300000682000,华中科技大学,00333333300000682000,
00242000000014599000,00242000000014599003,13830782_3,1977-3-1,1980-7-1,00142000000000000000,湖北省,00333333300001267000,湖北省哈尔滨工业大学,00333333300001267000,
00251010000036479000,00251010000036479002,13831832_3,1978-1-1,1982-1-1,00131020000000000000,上海市县,00333333300000019000,复旦大学,00333333300000019042,经济学系
00214000000036565000,00214000000036565001,1383202_1,1990-9-1,1992-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00214000000036565000,00214000000036565003,1383202_3,1978-9-1,1982-7-1,00115000000000000000,内蒙古自治区,00333333300001268000,内蒙古农牧学院,00333333300001268000,
00232068200035825000,00232068200035825001,13832243_1,1984-9-1,0-1-1,00132000000000000000,江苏省,00333333300000803000,江苏广播电视大学,00333333300000803000,
00232120000030685000,00232120000030685001,13832452_1,1993-9-1,1995-12-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00232120000030685000,00232120000030685004,13832452_4_1,2011-9-1,2013-12-1,00143092100000000000,益阳市南县,00333333300000736000,西南科技大学,00333333300000736000,
00232120000030685000,00232120000030685007,13832452_6,1985-9-1,1988-7-1,00132120000000000000,泰州市,00333333300001269000,泰州职业技术学院,00333333300001269000,
00215020000035409000,00215020000035409003,13833894_3,1984-9-1,1989-9-1,00115000000000000000,内蒙古自治区,00333333300001270000,内蒙古医学院中医系,00333333300001270000,
00236031300005394000,00236031300005394002,13833899_2,2001-8-1,2003-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00233072300000478000,00233072300000478001,13833968_3,1981-9-1,1985-7-1,00142010000000000000,武汉市,00333333300000183000,武汉大学,00333333300000183000,
00253000000013523000,00253000000013523006,13834002_5,1988-9-1,1990-6-1,00137142100000000000,德州市陵县,00333333300000125000,党校大学,00333333300000125000,
00253000000004941000,00253000000004941016,13834012_13,1995-9-1,1997-12-1,00131020000000000000,上海市县,00333333300000063000,省委党校,00333333300000063000,
00244000000020098000,00244000000020098006,13834054_5,1988-9-1,2009-4-1,00144140000000000000,梅州市,00333333300001271000,梅州市嘉应师范专科学校,00333333300001271000,
00215020000005631000,00215020000005631001,1383428_1_1,1986-9-1,1987-1-1,00131020000000000000,上海市县,00333333300000019000,复旦大学,00333333300000019068,管理学院
00215020000005631000,00215020000005631003,1383428_2,1987-9-1,1989-1-1,00131020000000000000,上海市县,00333333300000019000,复旦大学,00333333300000019068,管理学院
00215020000005631000,00215020000005631005,1383428_4,2010-3-1,2010-7-1,00190000100000000000,中青班,00333333300000510000,内蒙古党校,00333333300000510000,
00215020000005631000,00215020000005631008,1383428_6,2014-9-1,2014-10-1,00131020000000000000,上海市县,00333333300000221000,国家行政学院,00333333300000221000,
