people_id_new,link_id_new
"00223080000033493000","00252032500026286000"
"00223080000033493000","00237000000004442000"
"00223080000033493000","00200000000021136000"
"00223080000033493000","00215040000043348000"
"00223080000033493000","00200000000043887000"
"00223080000033493000","00223000000016708000"
"00232050000016930000","00232068100004695000"
"00232050000016930000","00252038100029644000"
"00232050000016930000","00223010000021144000"
"00232050000016930000","00200000000022311000"
"00232050000016930000","00200000000022758000"
"00232050000016930000","00251000000041348000"
"00232050000016930000","00200000000008122000"
"00232050000016930000","00200000000009163000"
"00232050000016930000","00222000000012589000"
"00232050000016930000","00233000000026605000"
"00232050000016930000","00200000000027557000"
"00232050000016930000","00262000000004787000"
"00232050000016930000","00200000000030751000"
"00232050000016930000","00200000000030889000"
"00232050000016930000","00200000000032792000"
"00232050000016930000","00200000000027442000"
"00232050000016930000","00234000000028009000"
"00232050000016930000","00233030000025619000"
"00200000000021595000","00213000000033354000"
"00200000000021595000","00232000000036979000"
"00200000000021595000","00200000000016070000"
"00200000000021595000","00200000000018320000"
"00200000000021595000","00200000000020988000"
"00200000000021595000","00200000000024260000"
"00200000000021595000","00200000000008239000"
"00200000000021595000","00200000000024827000"
"00200000000021595000","00200000000025072000"
"00200000000021595000","00200000000025598000"
"00200000000021595000","00237000000007677000"
"00200000000021595000","00263000000004533000"
"00200000000021595000","00200000000030671000"
"00200000000021595000","00200000000032808000"
"00200000000021595000","00234000000005008000"
"00223010000021144000","00242060000002872000"
"00223010000021144000","00232000000036979000"
"00223010000021144000","00232050000016930000"
"00223010000021144000","00200000000025170000"
"00223010000021144000","00233032600014166000"
"00223010000021144000","00215052500037209000"
"00223010000021144000","00200000000028536000"
"00223010000021144000","00200000000029219000"
"00223010000021144000","00200000000030391000"
"00223010000021144000","00200000000030618000"
"00223010000021144000","00262000000002322000"
"00223010000021144000","00200000000037458000"
"00223010000021144000","00200000000012884000"
"00223010000021144000","00200000000012973000"
"00223010000021144000","00200000000013444000"
"00223010000021144000","00233020000030741000"
"00200000000001032000","00213000000033752000"
"00200000000001032000","00213000000035708000"
"00200000000001032000","00232000000036979000"
"00200000000001032000","00200000000015575000"
"00200000000001032000","00200000000006776000"
"00200000000001032000","00200000000020988000"
"00200000000001032000","00200000000034119000"
"00200000000001032000","00223080000033493000"
"00200000000001032000","00200000000014360000"
"00200000000001032000","00215010000037175000"
"00200000000001032000","00236000000009860000"
"00200000000001032000","00200000000034897000"
"00200000000001032000","00215052500037209000"
"00200000000001032000","00200000000027557000"
"00200000000001032000","00237120000030728000"
"00200000000001032000","00200000000028536000"
"00200000000001032000","00212000000008029000"
"00200000000001032000","00200000000030761000"
"00200000000001032000","00200000000032867000"
"00200000000001032000","00237000000038888000"
"00200000000001032000","00200000000012435000"
"00200000000001032000","00235030000033928000"
"00200000000014360000","00213000000032532000"
"00200000000014360000","00200000000018476000"
"00200000000014360000","00200000000021150000"
"00200000000014360000","00200000000001032000"
"00200000000014360000","00200000000001113000"
"00200000000014360000","00200000000023863000"
"00200000000014360000","00200000000025772000"
"00200000000014360000","00200000000030424000"
"00200000000014360000","00200000000030794000"
"00200000000014360000","00215010000002654000"
"00215040000037228000","00213000000034137000"
"00215040000037228000","00200000000017277000"
"00215040000037228000","00232068100004695000"
"00215040000037228000","00200000000020442000"
"00215040000037228000","00200000000034119000"
"00215040000037228000","00200000000026368000"
"00215040000037228000","00250000000033958000"
"00215040000037228000","00200000000001113000"
"00215040000037228000","00200000000020426000"
"00215040000037228000","00200000000027557000"
"00215040000037228000","00200000000030391000"
"00215040000037228000","00223000000001227000"
"00215040000037228000","00222040300006340000"
"00215040000037228000","00236000000007015000"
"00215040000037228000","00200000000012884000"
"00215040000037228000","00261000000045188000"
"00200000000021701000","00200000000014781000"
"00200000000021701000","00200000000027691000"
"00200000000021701000","00200000000007564000"
"00200000000021701000","00200000000027623000"
"00200000000021701000","00200000000025595000"
"00200000000021701000","00200000000025814000"
"00200000000021701000","00200000000027398000"
"00200000000021701000","00200000000029638000"
"00200000000021701000","00214000000013466000"
"00200000000021701000","00212000000008029000"
"00200000000021701000","00233000000024931000"
"00200000000021701000","00200000000012151000"
"00200000000021701000","00200000000012304000"
"00200000000021701000","00211000000045102000"
"00200000000021818000","00213000000033354000"
"00200000000021818000","00232000000036979000"
"00200000000021818000","00200000000015575000"
"00200000000021818000","00232060000033212000"
"00200000000021818000","00245000000020287000"
"00200000000021818000","00200000000034107000"
"00200000000021818000","00200000000036459000"
"00200000000021818000","00200000000001113000"
"00200000000021818000","00200000000037373000"
"00200000000021818000","00200000000022758000"
"00200000000021818000","00242108300019958000"
"00200000000021818000","00233000000026605000"
"00200000000021818000","00200000000029638000"
"00200000000021818000","00200000000031229000"
"00200000000021818000","00237082900007684000"
"00200000000021818000","00234000000005008000"
"00200000000036459000","00250011700005626000"
"00200000000036459000","00221000000011927000"
"00200000000036459000","00200000000016139000"
"00200000000036459000","00200000000017458000"
"00200000000036459000","00200000000027623000"
"00200000000036459000","00200000000021818000"
"00200000000036459000","00250000000023865000"
"00200000000036459000","00200000000026870000"
"00200000000036459000","00200000000027397000"
"00200000000036459000","00200000000029858000"
"00200000000036459000","00200000000010617000"
"00200000000036459000","00262050000026020000"
"00200000000036459000","00200000000030695000"
"00200000000036459000","00232098100032926000"
"00200000000036459000","00235052600036432000"
"00200000000036459000","00200000000032952000"
"00200000000036459000","00236010000028063000"
"00200000000036459000","00200000000010802000"
"00200000000036459000","00200000000012005000"
"00200000000036459000","00200000000012435000"
"00200000000036459000","00243090000037812000"
"00200000000036459000","00200000000006502000"
"00200000000001113000","00234000000040201000"
"00200000000001113000","00253000000007022000"
"00200000000001113000","00200000000040334000"
"00200000000001113000","00232060000033212000"
"00200000000001113000","00243000000016001000"
"00200000000001113000","00200000000019166000"
"00200000000001113000","00200000000014360000"
"00200000000001113000","00215040000037228000"
"00200000000001113000","00200000000021818000"
"00200000000001113000","00200000000022110000"
"00200000000001113000","00200000000034021000"
"00200000000001113000","00200000000024247000"
"00200000000001113000","00200000000024422000"
"00200000000001113000","00200000000025595000"
"00200000000001113000","00200000000020426000"
"00200000000001113000","00221128200038766000"
"00200000000001113000","00200000000028406000"
"00200000000001113000","00200000000030309000"
"00200000000001113000","00232098100032926000"
"00200000000001113000","00215040000043348000"
"00200000000001113000","00200000000026670000"
"00200000000007001000","00213000000010135000"
"00200000000007001000","00200000000034021000"
"00200000000007001000","00200000000012371000"
"00200000000007001000","00200000000022979000"
"00200000000007001000","00236048100009624000"
"00200000000007001000","00200000000008122000"
"00200000000007001000","00223010000039540000"
"00200000000007001000","00200000000023868000"
"00200000000007001000","00200000000024260000"
"00200000000007001000","00200000000008239000"
"00200000000007001000","00200000000024675000"
"00200000000007001000","00200000000009163000"
"00200000000007001000","00200000000028022000"
"00200000000007001000","00236000000008459000"
"00200000000007001000","00236010000028063000"
"00200000000007001000","00200000000027442000"
"00200000000007001000","00234000000024555000"
"00200000000037373000","00242060000002872000"
"00200000000037373000","00213018100018567000"
"00200000000037373000","00213000000032706000"
"00200000000037373000","00200000000021818000"
"00200000000037373000","00200000000022118000"
"00200000000037373000","00200000000022311000"
"00200000000037373000","00200000000023362000"
"00200000000037373000","00241150300026692000"
"00200000000037373000","00235000000006878000"
"00200000000037373000","00232098100032926000"
"00200000000037373000","00200000000033997000"
"00200000000037373000","00200000000010802000"
"00200000000037373000","00237108100040192000"
"00232000000033659000","00232020000042578000"
"00232000000033659000","00200000000027623000"
"00232000000033659000","00250011100005156000"
"00232000000033659000","00200000000025595000"
"00232000000033659000","00200000000010215000"
"00232000000033659000","00234000000025476000"
"00232000000033659000","00233010000045133000"
"00232000000033659000","00200000000027373000"
"00232000000033659000","00200000000023530000"
"00232000000033659000","00222082100002705000"
"00232000000033659000","00200000000030794000"
"00232000000033659000","00200000000031238000"
"00232000000033659000","00215000000037159000"
"00232000000033659000","00236000000029003000"
"00232000000033659000","00200000000011096000"
"00232000000033659000","00200000000012977000"
"00200000000021822000","00200000000018437000"
"00200000000021822000","00200000000018876000"
"00200000000021822000","00200000000019142000"
"00200000000021822000","00236098100036008000"
"00200000000021822000","00200000000020988000"
"00200000000021822000","00200000000015858000"
"00200000000021822000","00200000000022637000"
"00200000000021822000","00200000000035219000"
"00200000000021822000","00250000000023865000"
"00200000000021822000","00200000000023863000"
"00200000000021822000","00200000000024230000"
"00200000000021822000","00200000000028962000"
"00200000000021822000","00222082100002705000"
"00200000000021822000","00200000000030715000"
"00200000000021822000","00200000000031204000"
"00200000000021822000","00200000000012151000"
"00200000000021822000","00200000000012472000"
"00200000000021822000","00200000000006502000"
"00243000000005720000","00244538100017390000"
"00243000000005720000","00243000000016001000"
"00243000000005720000","00200000000021110000"
"00243000000005720000","00235000000005834000"
"00243000000005720000","00200000000024260000"
"00243000000005720000","00200000000025170000"
"00243000000005720000","00200000000025595000"
"00243000000005720000","00200000000025856000"
"00243000000005720000","00244162200036815000"
"00243000000005720000","00233000000021639000"
"00243000000005720000","00200000000006406000"
"00243000000005720000","00200000000038554000"
"00243000000005720000","00235000000006878000"
"00243000000005720000","00241000000005522000"
"00243000000005720000","00200000000010595000"
"00243000000005720000","00214000000013466000"
"00243000000005720000","00200000000030761000"
"00243000000005720000","00246010000028835000"
"00243000000005720000","00200000000000253000"
"00243000000005720000","00237068700036347000"
"00243000000005720000","00200000000006478000"
"00243000000005720000","00200000000012435000"
"00243000000005720000","00200000000012472000"
"00243000000005720000","00234000000005008000"
"00200000000022067000","00200000000016139000"
"00200000000022067000","00200000000006807000"
"00200000000022067000","00200000000022637000"
"00200000000022067000","00236048100009624000"
"00200000000022067000","00200000000025072000"
"00200000000022067000","00200000000027397000"
"00200000000022067000","00237120000030728000"
"00200000000022067000","00200000000010341000"
"00200000000022067000","00200000000030618000"
"00200000000022067000","00200000000030647000"
"00200000000022067000","00200000000033112000"
"00200000000022067000","00232050000045218000"
"00253062100003106000","00200000000018437000"
"00253062100003106000","00200000000018876000"
"00253062100003106000","00232068100004695000"
"00253062100003106000","00200000000029809000"
"00253062100003106000","00200000000021200000"
"00253062100003106000","00200000000022311000"
"00253062100003106000","00237078500024688000"
"00253062100003106000","00234152200026493000"
"00253062100003106000","00211000000041483000"
"00253062100003106000","00200000000027758000"
"00253062100003106000","00200000000028196000"
"00253062100003106000","00200000000030677000"
"00253062100003106000","00200000000033210000"
"00253062100003106000","00243012100012525000"
"00200000000022110000","00200000000006561000"
"00200000000022110000","00200000000017277000"
"00200000000022110000","00200000000018739000"
"00200000000022110000","00200000000044393000"
"00200000000022110000","00213000000030789000"
"00200000000022110000","00200000000021150000"
"00200000000022110000","00200000000001113000"
"00200000000022110000","00200000000023053000"
"00200000000022110000","00200000000024571000"
"00200000000022110000","00200000000008239000"
"00200000000022110000","00200000000032829000"
"00200000000022110000","00200000000027146000"
"00200000000022110000","00200000000028036000"
"00200000000022110000","00221070000016338000"
"00200000000022110000","00200000000029896000"
"00200000000022110000","00200000000030391000"
"00200000000022110000","00200000000030424000"
"00200000000022110000","00200000000033219000"
"00200000000022110000","00232050000045218000"
"00200000000022110000","00200000000026670000"
"00200000000022110000","00223000000016708000"
"00200000000022110000","00200000000006502000"
"00200000000034021000","00200000000018476000"
"00200000000034021000","00200000000006776000"
"00200000000034021000","00244088100013876000"
"00200000000034021000","00200000000001113000"
"00200000000034021000","00200000000007001000"
"00200000000034021000","00200000000022758000"
"00200000000034021000","00200000000025072000"
"00200000000034021000","00234000000025476000"
"00200000000034021000","00200000000027618000"
"00200000000034021000","00200000000028481000"
"00200000000034021000","00200000000029896000"
"00200000000034021000","00212000000008029000"
"00200000000034021000","00232098100032926000"
"00200000000034021000","00237000000004442000"
"00200000000034021000","00200000000020570000"
"00200000000034021000","00200000000027442000"
"00200000000034021000","00211000000045102000"
"00215010000037175000","00213000000033752000"
"00215010000037175000","00200000000014515000"
"00215010000037175000","00243000000016001000"
"00215010000037175000","00200000000034119000"
"00215010000037175000","00200000000021200000"
"00215010000037175000","00200000000001032000"
"00215010000037175000","00200000000022843000"
"00215010000037175000","00200000000023700000"
"00215010000037175000","00237078500024688000"
"00215010000037175000","00200000000009323000"
"00215010000037175000","00200000000010271000"
"00215010000037175000","00200000000033386000"
"00215010000037175000","00215040000043348000"
"00215010000037175000","00200000000012884000"
"00200000000022118000","00200000000020409000"
"00200000000022118000","00221000000011927000"
"00200000000022118000","00243000000016001000"
"00200000000022118000","00244000000035951000"
"00200000000022118000","00200000000020219000"
"00200000000022118000","00200000000037373000"
"00200000000022118000","00200000000022758000"
"00200000000022118000","00250000000022913000"
"00200000000022118000","00253262500007060000"
"00200000000022118000","00200000000023530000"
"00200000000022118000","00222082100002705000"
"00200000000022118000","00262000000002322000"
"00200000000022118000","00200000000030763000"
"00200000000022118000","00200000000033447000"
"00237060000014536000","00200000000020409000"
"00237060000014536000","00213000000032532000"
"00237060000014536000","00213000000033735000"
"00237060000014536000","00213000000032706000"
"00237060000014536000","00213000000035708000"
"00237060000014536000","00200000000033362000"
"00237060000014536000","00244088100013876000"
"00237060000014536000","00200000000006807000"
"00237060000014536000","00200000000022332000"
"00237060000014536000","00237158100023077000"
"00237060000014536000","00237000000033603000"
"00237060000014536000","00200000000024230000"
"00237060000014536000","00200000000024235000"
"00237060000014536000","00200000000008548000"
"00237060000014536000","00221020000033892000"
"00237060000014536000","00200000000026791000"
"00237060000014536000","00200000000010341000"
"00237060000014536000","00241018100020192000"
"00237060000014536000","00232000000004481000"
"00237060000014536000","00200000000030794000"
"00237060000014536000","00223000000001227000"
"00237060000014536000","00261000000045188000"
"00200000000022311000","00200000000014548000"
"00200000000022311000","00251010000007098000"
"00200000000022311000","00200000000018739000"
"00200000000022311000","00200000000020474000"
"00200000000022311000","00232050000016930000"
"00200000000022311000","00200000000037373000"
"00200000000022311000","00253062100003106000"
"00200000000022311000","00200000000024827000"
"00200000000022311000","00200000000025595000"
"00200000000022311000","00200000000027618000"
"00200000000022311000","00200000000010271000"
"00200000000022311000","00200000000028406000"
"00200000000022311000","00200000000028962000"
"00200000000022311000","00200000000030204000"
"00200000000022311000","00200000000030427000"
"00200000000022311000","00200000000030677000"
"00200000000022311000","00246010000028835000"
"00200000000022311000","00200000000031229000"
"00200000000022311000","00223000000001227000"
"00200000000022311000","00200000000033701000"
"00200000000022311000","00200000000012005000"
"00200000000022311000","00242000000035921000"
"00200000000022311000","00200000000013545000"
"00200000000022332000","00232128300033644000"
"00200000000022332000","00200000000016139000"
"00200000000022332000","00200000000036203000"
"00200000000022332000","00237060000014536000"
"00200000000022332000","00200000000022696000"
"00200000000022332000","00200000000035219000"
"00200000000022332000","00200000000024422000"
"00200000000022332000","00200000000026907000"
"00200000000022332000","00237010000043153000"
"00200000000022332000","00262000000004787000"
"00200000000022332000","00200000000030805000"
"00200000000022332000","00200000000031238000"
"00200000000022332000","00200000000033780000"
"00200000000022332000","00236000000024237000"
"00200000000022332000","00233020000036564000"
"00200000000022332000","00200000000012435000"
"00200000000022332000","00200000000012898000"
"00200000000022370000","00200000000014114000"
"00200000000022370000","00253000000007022000"
"00200000000022370000","00200000000040334000"
"00200000000022370000","00200000000017295000"
"00200000000022370000","00200000000023765000"
"00200000000022370000","00245010000006171000"
"00200000000022370000","00200000000021110000"
"00200000000022370000","00235000000005834000"
"00200000000022370000","00221000000019387000"
"00200000000022370000","00223080000033493000"
"00200000000022370000","00200000000022864000"
"00200000000022370000","00200000000035219000"
"00200000000022370000","00250011100005156000"
"00200000000022370000","00200000000024235000"
"00200000000022370000","00200000000024247000"
"00200000000022370000","00200000000025242000"
"00200000000022370000","00233032600014166000"
"00200000000022370000","00200000000026815000"
"00200000000022370000","00200000000010271000"
"00200000000022370000","00200000000010341000"
"00200000000022370000","00262000000026179000"
"00200000000022370000","00252032500026286000"
"00200000000022370000","00200000000031238000"
"00200000000022370000","00235052600036432000"
"00200000000022370000","00236000000007015000"
"00200000000022370000","00236000000009930000"
"00200000000022370000","00200000000034048000"
"00200000000022370000","00236030000034957000"
"00200000000022370000","00223000000016708000"
"00237000000015101000","00213018100018567000"
"00237000000015101000","00213000000034137000"
"00237000000015101000","00237068400033911000"
"00237000000015101000","00213000000034680000"
"00237000000015101000","00213000000010135000"
"00237000000015101000","00253000000007022000"
"00237000000015101000","00213000000035708000"
"00237000000015101000","00232000000036979000"
"00237000000015101000","00232068400010763000"
"00237000000015101000","00250011700005626000"
"00237000000015101000","00244538100017390000"
"00237000000015101000","00200000000044393000"
"00237000000015101000","00200000000020113000"
"00237000000015101000","00200000000022637000"
"00237000000015101000","00200000000026391000"
"00237000000015101000","00200000000026907000"
"00237000000015101000","00200000000027557000"
"00237000000015101000","00200000000010271000"
"00237000000015101000","00237120000030728000"
"00237000000015101000","00200000000028962000"
"00237000000015101000","00200000000030889000"
"00237000000015101000","00232048100002098000"
"00237000000015101000","00200000000012898000"
"00237000000015101000","00233030000025619000"
"00200000000022637000","00232000000017006000"
"00200000000022637000","00232020000042578000"
"00200000000022637000","00200000000020376000"
"00200000000022637000","00200000000020988000"
"00200000000022637000","00233020000021096000"
"00200000000022637000","00200000000021822000"
"00200000000022637000","00200000000022067000"
"00200000000022637000","00237000000015101000"
"00200000000022637000","00251000000041348000"
"00200000000022637000","00200000000023362000"
"00200000000022637000","00200000000025170000"
"00200000000022637000","00200000000025605000"
"00200000000022637000","00200000000026448000"
"00200000000022637000","00200000000027626000"
"00200000000022637000","00200000000030715000"
"00200000000022637000","00213072700029687000"
"00200000000022637000","00200000000034192000"
"00200000000022637000","00237000000032797000"
"00200000000022641000","00200000000006776000"
"00200000000022641000","00200000000020219000"
"00200000000022641000","00200000000036203000"
"00200000000022641000","00200000000023770000"
"00200000000022641000","00200000000025598000"
"00200000000022641000","00200000000028376000"
"00200000000022641000","00262000000039612000"
"00200000000022641000","00200000000030800000"
"00200000000022641000","00235052600036432000"
"00200000000022641000","00200000000034204000"
"00200000000022641000","00236000000029003000"
"00200000000022641000","00200000000011096000"
"00200000000022641000","00215040000043348000"
"00200000000022641000","00200000000012833000"
"00200000000022641000","00200000000013545000"
"00237158100023077000","00235000000040652000"
"00237158100023077000","00200000000019614000"
"00237158100023077000","00213000000030789000"
"00237158100023077000","00200000000029809000"
"00237158100023077000","00200000000015858000"
"00237158100023077000","00237060000014536000"
"00237158100023077000","00213000000030591000"
"00237158100023077000","00262000000026179000"
"00237158100023077000","00246010000028835000"
"00237158100023077000","00200000000034205000"
"00237158100023077000","00234000000024555000"
"00237158100023077000","00261000000045188000"
"00200000000022696000","00200000000027623000"
"00200000000022696000","00241082300003359000"
"00200000000022696000","00200000000022332000"
"00200000000022696000","00200000000012371000"
"00200000000022696000","00200000000008194000"
"00200000000022696000","00200000000025072000"
"00200000000022696000","00200000000016796000"
"00200000000022696000","00244162200036815000"
"00200000000022696000","00200000000009323000"
"00200000000022696000","00233000000021639000"
"00200000000022696000","00200000000027557000"
"00200000000022696000","00200000000027758000"
"00200000000022696000","00200000000028536000"
"00200000000022696000","00200000000029574000"
"00200000000022696000","00271000000039195000"
"00200000000022696000","00200000000012472000"
"00200000000012371000","00200000000034955000"
"00200000000012371000","00243000000002270000"
"00200000000012371000","00200000000020763000"
"00200000000012371000","00200000000020988000"
"00200000000012371000","00200000000007001000"
"00200000000012371000","00200000000022696000"
"00200000000012371000","00242108300019958000"
"00200000000012371000","00200000000026272000"
"00200000000012371000","00200000000026448000"
"00200000000012371000","00200000000026698000"
"00200000000012371000","00200000000026907000"
"00200000000012371000","00200000000027483000"
"00200000000012371000","00200000000028036000"
"00200000000012371000","00200000000030715000"
"00200000000012371000","00200000000035011000"
"00200000000012371000","00223000000001227000"
"00200000000012371000","00200000000034211000"
"00200000000012371000","00200000000031204000"
"00241000000044893000","00236000000031105000"
"00241000000044893000","00213000000033752000"
"00241000000044893000","00200000000016964000"
"00241000000044893000","00200000000018437000"
"00241000000044893000","00200000000020219000"
"00241000000044893000","00242108300019958000"
"00241000000044893000","00200000000010215000"
"00241000000044893000","00271000000002149000"
"00241000000044893000","00200000000028536000"
"00241000000044893000","00200000000030117000"
"00241000000044893000","00262000000004787000"
"00241000000044893000","00200000000031238000"
"00241000000044893000","00200000000034298000"
"00241000000044893000","00200000000012151000"
"00241000000044893000","00243090000037812000"
"00200000000007455000","00232128300033644000"
"00200000000007455000","00200000000014356000"
"00200000000007455000","00213000000032706000"
"00200000000007455000","00200000000018876000"
"00200000000007455000","00200000000006807000"
"00200000000007455000","00200000000020654000"
"00200000000007455000","00200000000027697000"
"00200000000007455000","00200000000029866000"
"00200000000007455000","00262000000026179000"
"00200000000007455000","00200000000030677000"
"00200000000007455000","00200000000030800000"
"00200000000007455000","00231000000026630000"
"00200000000022758000","00236000000031105000"
"00200000000022758000","00200000000014356000"
"00200000000022758000","00232000000036979000"
"00200000000022758000","00232000000017006000"
"00200000000022758000","00200000000017458000"
"00200000000022758000","00200000000018335000"
"00200000000022758000","00251010000007098000"
"00200000000022758000","00200000000019166000"
"00200000000022758000","00232050000016930000"
"00200000000022758000","00200000000021818000"
"00200000000022758000","00200000000034021000"
"00200000000022758000","00200000000022118000"
"00200000000022758000","00200000000022843000"
"00200000000022758000","00200000000008122000"
"00200000000022758000","00200000000008548000"
"00200000000022758000","00200000000025605000"
"00200000000022758000","00233000000021639000"
"00200000000022758000","00200000000026791000"
"00200000000022758000","00211000000034056000"
"00200000000022758000","00200000000010341000"
"00200000000022758000","00200000000028512000"
"00200000000022758000","00200000000029638000"
"00200000000022758000","00221000000019538000"
"00200000000022758000","00200000000030761000"
"00200000000022758000","00200000000034422000"
"00200000000022758000","00241130000034252000"
"00200000000022758000","00232050000045218000"
"00200000000022758000","00211000000045102000"
"00200000000022843000","00234000000040201000"
"00200000000022843000","00232068400010763000"
"00200000000022843000","00232090000012851000"
"00200000000022843000","00200000000023765000"
"00200000000022843000","00200000000018476000"
"00200000000022843000","00211000000016917000"
"00200000000022843000","00200000000006807000"
"00200000000022843000","00200000000019982000"
"00200000000022843000","00221072600005629000"
"00200000000022843000","00215010000037175000"
"00200000000022843000","00200000000022758000"
"00200000000022843000","00213000000030591000"
"00200000000022843000","00200000000023797000"
"00200000000022843000","00200000000008548000"
"00200000000022843000","00200000000009163000"
"00200000000022843000","00233078200006668000"
"00200000000022843000","00200000000038554000"
"00200000000022843000","00200000000030204000"
"00200000000022843000","00200000000030671000"
"00200000000022843000","00200000000034427000"
"00200000000022864000","00200000000017963000"
"00200000000022864000","00200000000019142000"
"00200000000022864000","00200000000021110000"
"00200000000022864000","00200000000022370000"
"00200000000022864000","00200000000024247000"
"00200000000022864000","00233032600014166000"
"00200000000022864000","00200000000026448000"
"00200000000022864000","00200000000026791000"
"00200000000022864000","00200000000025582000"
"00200000000022864000","00200000000030715000"
"00200000000022864000","00223022100004920000"
"00200000000022864000","00200000000012304000"
"00200000000035219000","00232128300033644000"
"00200000000035219000","00213000000033752000"
"00200000000035219000","00213000000032706000"
"00200000000035219000","00200000000018739000"
"00200000000035219000","00245010000006171000"
"00200000000035219000","00223080000033493000"
"00200000000035219000","00200000000021822000"
"00200000000035219000","00200000000022332000"
"00200000000035219000","00200000000022370000"
"00200000000035219000","00200000000022979000"
"00200000000035219000","00200000000024260000"
"00200000000035219000","00200000000024422000"
"00200000000035219000","00200000000025242000"
"00200000000035219000","00200000000025598000"
"00200000000035219000","00200000000026272000"
"00200000000035219000","00200000000026907000"
"00200000000035219000","00200000000010271000"
"00200000000035219000","00221128200038766000"
"00200000000035219000","00237010000043153000"
"00200000000035219000","00252032500026286000"
"00200000000035219000","00200000000034557000"
"00200000000035219000","00236030000034957000"
"00200000000035219000","00200000000012304000"
"00200000000035219000","00223000000016708000"
"00200000000035219000","00237000000032797000"
"00232010000009370000","00200000000014548000"
"00232010000009370000","00221000000011927000"
"00232010000009370000","00200000000016964000"
"00232010000009370000","00200000000017458000"
"00232010000009370000","00200000000006776000"
"00232010000009370000","00200000000018876000"
"00232010000009370000","00200000000019166000"
"00232010000009370000","00200000000015858000"
"00232010000009370000","00200000000023987000"
"00232010000009370000","00200000000026218000"
"00232010000009370000","00200000000027146000"
"00232010000009370000","00236000000038718000"
"00232010000009370000","00200000000029574000"
"00232010000009370000","00236000000024237000"
"00232010000009370000","00223010000020887000"
"00232010000009370000","00241000000033446000"
"00232010000009370000","00232050000045218000"
"00232010000009370000","00234000000028009000"
"00232010000009370000","00200000000013545000"
"00242108300019958000","00200000000040334000"
"00242108300019958000","00200000000016732000"
"00242108300019958000","00244000000035951000"
"00242108300019958000","00245000000020287000"
"00242108300019958000","00200000000019317000"
"00242108300019958000","00245000000013959000"
"00242108300019958000","00200000000020988000"
"00242108300019958000","00223080000033493000"
"00242108300019958000","00200000000021818000"
"00242108300019958000","00200000000012371000"
"00242108300019958000","00241000000044893000"
"00242108300019958000","00250000000023865000"
"00242108300019958000","00200000000023288000"
"00242108300019958000","00253262500007060000"
"00242108300019958000","00233032600014166000"
"00242108300019958000","00251160200039354000"
"00242108300019958000","00200000000026448000"
"00242108300019958000","00211000000034056000"
"00242108300019958000","00253050200004258000"
"00242108300019958000","00200000000023530000"
"00242108300019958000","00200000000028481000"
"00242108300019958000","00200000000030773000"
"00242108300019958000","00244158100033898000"
"00242108300019958000","00213072700029687000"
"00242108300019958000","00200000000034593000"
"00250000000020201000","00213000000033354000"
"00250000000020201000","00200000000018437000"
"00250000000020201000","00245000000020287000"
"00250000000020201000","00250000000022913000"
"00250000000020201000","00250011100005156000"
"00250000000020201000","00234130200040492000"
"00250000000020201000","00200000000026815000"
"00250000000020201000","00200000000010595000"
"00250000000020201000","00200000000030800000"
"00250000000020201000","00235052600036432000"
"00250000000020201000","00200000000034760000"
"00250000000022913000","00232000000036979000"
"00250000000022913000","00200000000016070000"
"00250000000022913000","00200000000023765000"
"00250000000022913000","00211000000016917000"
"00250000000022913000","00200000000006807000"
"00250000000022913000","00200000000020219000"
"00250000000022913000","00233020000021096000"
"00250000000022913000","00252038100029644000"
"00250000000022913000","00200000000022118000"
"00250000000022913000","00250000000020201000"
"00250000000022913000","00237000000033603000"
"00250000000022913000","00200000000024675000"
"00250000000022913000","00200000000025242000"
"00250000000022913000","00200000000025595000"
"00250000000022913000","00233032600014166000"
"00250000000022913000","00253000000013512000"
"00250000000022913000","00200000000010271000"
"00250000000022913000","00200000000027837000"
"00250000000022913000","00200000000028196000"
"00250000000022913000","00237010000043153000"
"00250000000022913000","00212000000008029000"
"00250000000022913000","00262050000026020000"
"00250000000022913000","00200000000038178000"
"00250000000022913000","00243000000004810000"
"00250000000022913000","00235000000024804000"
"00250000000022913000","00237108100040192000"
"00250000000023865000","00200000000014515000"
"00250000000023865000","00200000000006924000"
"00250000000023865000","00200000000036459000"
"00250000000023865000","00200000000021822000"
"00250000000023865000","00242108300019958000"
"00250000000023865000","00200000000034897000"
"00250000000023865000","00200000000026815000"
"00250000000023865000","00200000000029219000"
"00250000000023865000","00200000000030427000"
"00250000000023865000","00213000000001458000"
"00250000000023865000","00200000000033997000"
"00250000000023865000","00200000000034793000"
"00250000000023865000","00200000000010890000"
"00250000000023865000","00231000000026630000"
"00250011100005156000","00242060000002872000"
"00250011100005156000","00221000000011927000"
"00250011100005156000","00200000000016964000"
"00250011100005156000","00232000000033659000"
"00250011100005156000","00200000000022370000"
"00250011100005156000","00250000000020201000"
"00250011100005156000","00200000000023053000"
"00250011100005156000","00200000000023770000"
"00250011100005156000","00211000000041483000"
"00250011100005156000","00251160200039354000"
"00250011100005156000","00200000000026815000"
"00250011100005156000","00200000000026870000"
"00250011100005156000","00200000000027036000"
"00250011100005156000","00241018100020192000"
"00250011100005156000","00200000000033997000"
"00250011100005156000","00232038100039515000"
"00250011100005156000","00200000000034823000"
"00250011100005156000","00200000000011096000"
"00250011100005156000","00215040000043348000"
