location_name,location_id,previous_location_id
范县,00141092600000000000,00141090000000000000
台前县,00141092700000000000,00141090000000000000
濮阳县,00141092800000000000,00141090000000000000
许昌市,00141100000000000000,00141000000000000000
市辖区,00141100100000000000,00141100000000000000
魏都区,00141100200000000000,00141100000000000000
许昌县,00141102300000000000,00141100000000000000
鄢陵县,00141102400000000000,00141100000000000000
襄城县,00141102500000000000,00141100000000000000
禹州市,00141108100000000000,00141000000000000000
长葛市,00141108200000000000,00141000000000000000
漯河市,00141110000000000000,00141000000000000000
市辖区,00141110100000000000,00141110000000000000
源汇区,00141110200000000000,00141110000000000000
郾城区,00141110300000000000,00141110000000000000
召陵区,00141110400000000000,00141110000000000000
舞阳县,00141112100000000000,00141110000000000000
临颍县,00141112200000000000,00141110000000000000
三门峡市,00141120000000000000,00141000000000000000
市辖区,00141120100000000000,00141120000000000000
湖滨区,00141120200000000000,00141120000000000000
渑池县,00141122100000000000,00141120000000000000
陕县,00141122200000000000,00141120000000000000
卢氏县,00141122400000000000,00141120000000000000
义马市,00141128100000000000,00141000000000000000
灵宝市,00141128200000000000,00141000000000000000
南阳市,00141130000000000000,00141000000000000000
市辖区,00141130100000000000,00141130000000000000
宛城区,00141130200000000000,00141130000000000000
卧龙区,00141130300000000000,00141130000000000000
南召县,00141132100000000000,00141130000000000000
方城县,00141132200000000000,00141130000000000000
西峡县,00141132300000000000,00141130000000000000
镇平县,00141132400000000000,00141130000000000000
内乡县,00141132500000000000,00141130000000000000
淅川县,00141132600000000000,00141130000000000000
社旗县,00141132700000000000,00141130000000000000
唐河县,00141132800000000000,00141130000000000000
新野县,00141132900000000000,00141130000000000000
桐柏县,00141133000000000000,00141130000000000000
邓州市,00141138100000000000,00141000000000000000
商丘市,00141140000000000000,00141000000000000000
市辖区,00141140100000000000,00141140000000000000
梁园区,00141140200000000000,00141140000000000000
睢阳区,00141140300000000000,00141140000000000000
民权县,00141142100000000000,00141140000000000000
睢县,00141142200000000000,00141140000000000000
宁陵县,00141142300000000000,00141140000000000000
柘城县,00141142400000000000,00141140000000000000
虞城县,00141142500000000000,00141140000000000000
夏邑县,00141142600000000000,00141140000000000000
永城市,00141148100000000000,00141000000000000000
信阳市,00141150000000000000,00141000000000000000
市辖区,00141150100000000000,00141150000000000000
浉河区,00141150200000000000,00141150000000000000
平桥区,00141150300000000000,00141150000000000000
罗山县,00141152100000000000,00141150000000000000
光山县,00141152200000000000,00141150000000000000
新县,00141152300000000000,00141150000000000000
商城县,00141152400000000000,00141150000000000000
固始县,00141152500000000000,00141150000000000000
潢川县,00141152600000000000,00141150000000000000
淮滨县,00141152700000000000,00141150000000000000
息县,00141152800000000000,00141150000000000000
周口市,00141160000000000000,00141000000000000000
市辖区,00141160100000000000,00141160000000000000
川汇区,00141160200000000000,00141160000000000000
扶沟县,00141162100000000000,00141160000000000000
西华县,00141162200000000000,00141160000000000000
商水县,00141162300000000000,00141160000000000000
沈丘县,00141162400000000000,00141160000000000000
郸城县,00141162500000000000,00141160000000000000
淮阳县,00141162600000000000,00141160000000000000
太康县,00141162700000000000,00141160000000000000
鹿邑县,00141162800000000000,00141160000000000000
项城市,00141168100000000000,00141000000000000000
驻马店市,00141170000000000000,00141000000000000000
市辖区,00141170100000000000,00141170000000000000
驿城区,00141170200000000000,00141170000000000000
西平县,00141172100000000000,00141170000000000000
上蔡县,00141172200000000000,00141170000000000000
平舆县,00141172300000000000,00141170000000000000
正阳县,00141172400000000000,00141170000000000000
确山县,00141172500000000000,00141170000000000000
泌阳县,00141172600000000000,00141170000000000000
汝南县,00141172700000000000,00141170000000000000
遂平县,00141172800000000000,00141170000000000000
新蔡县,00141172900000000000,00141170000000000000
济源市,00141900100000000000,00141000000000000000
湖北省,00142000000000000000,00111111100000000000
武汉市,00142010000000000000,00142000000000000000
市辖区,00142010100000000000,00142010000000000000
江岸区,00142010200000000000,00142010000000000000
江汉区,00142010300000000000,00142010000000000000
硚口区,00142010400000000000,00142010000000000000
汉阳区,00142010500000000000,00142010000000000000
武昌区,00142010600000000000,00142010000000000000
青山区,00142010700000000000,00142010000000000000
洪山区,00142011100000000000,00142010000000000000
东西湖区,00142011200000000000,00142010000000000000
汉南区,00142011300000000000,00142010000000000000
蔡甸区,00142011400000000000,00142010000000000000
江夏区,00142011500000000000,00142010000000000000
黄陂区,00142011600000000000,00142010000000000000
新洲区,00142011700000000000,00142010000000000000
黄石市,00142020000000000000,00142000000000000000
市辖区,00142020100000000000,00142020000000000000
黄石港区,00142020200000000000,00142020000000000000
西塞山区,00142020300000000000,00142020000000000000
下陆区,00142020400000000000,00142020000000000000
铁山区,00142020500000000000,00142020000000000000
阳新县,00142022200000000000,00142020000000000000
大冶市,00142028100000000000,00142000000000000000
十堰市,00142030000000000000,00142000000000000000
市辖区,00142030100000000000,00142030000000000000
茅箭区,00142030200000000000,00142030000000000000
张湾区,00142030300000000000,00142030000000000000
郧县,00142032100000000000,00142030000000000000
郧西县,00142032200000000000,00142030000000000000
竹山县,00142032300000000000,00142030000000000000
竹溪县,00142032400000000000,00142030000000000000
房县,00142032500000000000,00142030000000000000
丹江口市,00142038100000000000,00142000000000000000
宜昌市,00142050000000000000,00142000000000000000
市辖区,00142050100000000000,00142050000000000000
西陵区,00142050200000000000,00142050000000000000
伍家岗区,00142050300000000000,00142050000000000000
点军区,00142050400000000000,00142050000000000000
猇亭区,00142050500000000000,00142050000000000000
夷陵区,00142050600000000000,00142050000000000000
远安县,00142052500000000000,00142050000000000000
兴山县,00142052600000000000,00142050000000000000
秭归县,00142052700000000000,00142050000000000000
长阳土家族自治县,00142052800000000000,00142050000000000000
五峰土家族自治县,00142052900000000000,00142050000000000000
宜都市,00142058100000000000,00142000000000000000
当阳市,00142058200000000000,00142000000000000000
枝江市,00142058300000000000,00142000000000000000
襄阳市,00142060000000000000,00142000000000000000
市辖区,00142060100000000000,00142060000000000000
襄城区,00142060200000000000,00142060000000000000
樊城区,00142060600000000000,00142060000000000000
襄州区,00142060700000000000,00142060000000000000
南漳县,00142062400000000000,00142060000000000000
谷城县,00142062500000000000,00142060000000000000
保康县,00142062600000000000,00142060000000000000
老河口市,00142068200000000000,00142000000000000000
枣阳市,00142068300000000000,00142000000000000000
宜城市,00142068400000000000,00142000000000000000
鄂州市,00142070000000000000,00142000000000000000
市辖区,00142070100000000000,00142070000000000000
梁子湖区,00142070200000000000,00142070000000000000
华容区,00142070300000000000,00142070000000000000
鄂城区,00142070400000000000,00142070000000000000
荆门市,00142080000000000000,00142000000000000000
市辖区,00142080100000000000,00142080000000000000
东宝区,00142080200000000000,00142080000000000000
掇刀区,00142080400000000000,00142080000000000000
京山县,00142082100000000000,00142080000000000000
沙洋县,00142082200000000000,00142080000000000000
钟祥市,00142088100000000000,00142000000000000000
孝感市,00142090000000000000,00142000000000000000
市辖区,00142090100000000000,00142090000000000000
孝南区,00142090200000000000,00142090000000000000
孝昌县,00142092100000000000,00142090000000000000
大悟县,00142092200000000000,00142090000000000000
云梦县,00142092300000000000,00142090000000000000
应城市,00142098100000000000,00142000000000000000
安陆市,00142098200000000000,00142000000000000000
汉川市,00142098400000000000,00142000000000000000
荆州市,00142100000000000000,00142000000000000000
市辖区,00142100100000000000,00142100000000000000
沙市区,00142100200000000000,00142000000000000000
荆州区,00142100300000000000,00142100200000000000
公安县,00142102200000000000,00142100200000000000
监利县,00142102300000000000,00142100200000000000
江陵县,00142102400000000000,00142100200000000000
石首市,00142108100000000000,00142000000000000000
洪湖市,00142108300000000000,00142000000000000000
松滋市,00142108700000000000,00142000000000000000
黄冈市,00142110000000000000,00142000000000000000
市辖区,00142110100000000000,00142110000000000000
黄州区,00142110200000000000,00142110000000000000
团风县,00142112100000000000,00142110000000000000
红安县,00142112200000000000,00142110000000000000
罗田县,00142112300000000000,00142110000000000000
英山县,00142112400000000000,00142110000000000000
浠水县,00142112500000000000,00142110000000000000
蕲春县,00142112600000000000,00142110000000000000
黄梅县,00142112700000000000,00142110000000000000
麻城市,00142118100000000000,00142000000000000000
武穴市,00142118200000000000,00142000000000000000
咸宁市,00142120000000000000,00142000000000000000
市辖区,00142120100000000000,00142120000000000000
咸安区,00142120200000000000,00142120000000000000
嘉鱼县,00142122100000000000,00142120000000000000
通城县,00142122200000000000,00142120000000000000
崇阳县,00142122300000000000,00142120000000000000
通山县,00142122400000000000,00142120000000000000
赤壁市,00142128100000000000,00142000000000000000
随州市,00142130000000000000,00142000000000000000
市辖区,00142130100000000000,00142130000000000000
曾都区,00142130300000000000,00142130000000000000
随县,00142132100000000000,00142130000000000000
广水市,00142138100000000000,00142000000000000000
恩施土家族苗族自治州,00142280000000000000,00142000000000000000
恩施市,00142280100000000000,00142000000000000000
利川市,00142280200000000000,00142000000000000000
建始县,00142282200000000000,00142280200000000000
巴东县,00142282300000000000,00142280200000000000
宣恩县,00142282500000000000,00142280200000000000
咸丰县,00142282600000000000,00142280200000000000
来凤县,00142282700000000000,00142280200000000000
鹤峰县,00142282800000000000,00142280200000000000
仙桃市,00142900400000000000,00142000000000000000
潜江市,00142900500000000000,00142000000000000000
天门市,00142900600000000000,00142000000000000000
神农架林区,00142902100000000000,00142900600000000000
湖南省,00143000000000000000,00111111100000000000
长沙市,00143010000000000000,00143000000000000000
市辖区,00143010100000000000,00143010000000000000
芙蓉区,00143010200000000000,00143010000000000000
天心区,00143010300000000000,00143010000000000000
岳麓区,00143010400000000000,00143010000000000000
开福区,00143010500000000000,00143010000000000000
雨花区,00143011100000000000,00143010000000000000
望城区,00143011200000000000,00143010000000000000
长沙县,00143012100000000000,00143010000000000000
宁乡县,00143012400000000000,00143010000000000000
浏阳市,00143018100000000000,00143000000000000000
株洲市,00143020000000000000,00143000000000000000
市辖区,00143020100000000000,00143020000000000000
荷塘区,00143020200000000000,00143020000000000000
芦淞区,00143020300000000000,00143020000000000000
石峰区,00143020400000000000,00143020000000000000
天元区,00143021100000000000,00143020000000000000
株洲县,00143022100000000000,00143020000000000000
攸县,00143022300000000000,00143020000000000000
茶陵县,00143022400000000000,00143020000000000000
炎陵县,00143022500000000000,00143020000000000000
醴陵市,00143028100000000000,00143000000000000000
湘潭市,00143030000000000000,00143000000000000000
市辖区,00143030100000000000,00143030000000000000
雨湖区,00143030200000000000,00143030000000000000
岳塘区,00143030400000000000,00143030000000000000
湘潭县,00143032100000000000,00143030000000000000
湘乡市,00143038100000000000,00143000000000000000
韶山市,00143038200000000000,00143000000000000000
衡阳市,00143040000000000000,00143000000000000000
市辖区,00143040100000000000,00143040000000000000
珠晖区,00143040500000000000,00143040000000000000
雁峰区,00143040600000000000,00143040000000000000
石鼓区,00143040700000000000,00143040000000000000
蒸湘区,00143040800000000000,00143040000000000000
南岳区,00143041200000000000,00143040000000000000
衡阳县,00143042100000000000,00143040000000000000
衡南县,00143042200000000000,00143040000000000000
衡山县,00143042300000000000,00143040000000000000
衡东县,00143042400000000000,00143040000000000000
祁东县,00143042600000000000,00143040000000000000
耒阳市,00143048100000000000,00143000000000000000
常宁市,00143048200000000000,00143000000000000000
邵阳市,00143050000000000000,00143000000000000000
市辖区,00143050100000000000,00143050000000000000
双清区,00143050200000000000,00143050000000000000
大祥区,00143050300000000000,00143050000000000000
北塔区,00143051100000000000,00143050000000000000
邵东县,00143052100000000000,00143050000000000000
新邵县,00143052200000000000,00143050000000000000
邵阳县,00143052300000000000,00143050000000000000
隆回县,00143052400000000000,00143050000000000000
洞口县,00143052500000000000,00143050000000000000
绥宁县,00143052700000000000,00143050000000000000
新宁县,00143052800000000000,00143050000000000000
城步苗族自治县,00143052900000000000,00143050000000000000
武冈市,00143058100000000000,00143000000000000000
岳阳市,00143060000000000000,00143000000000000000
市辖区,00143060100000000000,00143060000000000000
岳阳楼区,00143060200000000000,00143060000000000000
云溪区,00143060300000000000,00143060000000000000
君山区,00143061100000000000,00143060000000000000
岳阳县,00143062100000000000,00143060000000000000
华容县,00143062300000000000,00143060000000000000
湘阴县,00143062400000000000,00143060000000000000
平江县,00143062600000000000,00143060000000000000
汨罗市,00143068100000000000,00143000000000000000
临湘市,00143068200000000000,00143000000000000000
常德市,00143070000000000000,00143000000000000000
市辖区,00143070100000000000,00143070000000000000
武陵区,00143070200000000000,00143070000000000000
鼎城区,00143070300000000000,00143070000000000000
安乡县,00143072100000000000,00143070000000000000
汉寿县,00143072200000000000,00143070000000000000
澧县,00143072300000000000,00143070000000000000
临澧县,00143072400000000000,00143070000000000000
桃源县,00143072500000000000,00143070000000000000
石门县,00143072600000000000,00143070000000000000
津市市,00143078100000000000,00143000000000000000
张家界市,00143080000000000000,00143000000000000000
市辖区,00143080100000000000,00143080000000000000
永定区,00143080200000000000,00143080000000000000
武陵源区,00143081100000000000,00143080000000000000
慈利县,00143082100000000000,00143080000000000000
桑植县,00143082200000000000,00143080000000000000
益阳市,00143090000000000000,00143000000000000000
市辖区,00143090100000000000,00143090000000000000
资阳区,00143090200000000000,00143090000000000000
赫山区,00143090300000000000,00143090000000000000
南县,00143092100000000000,00143090000000000000
桃江县,00143092200000000000,00143090000000000000
安化县,00143092300000000000,00143090000000000000
沅江市,00143098100000000000,00143000000000000000
郴州市,00143100000000000000,00143000000000000000
市辖区,00143100100000000000,00143100000000000000
北湖区,00143100200000000000,00143100000000000000
苏仙区,00143100300000000000,00143100000000000000
桂阳县,00143102100000000000,00143100000000000000
宜章县,00143102200000000000,00143100000000000000
永兴县,00143102300000000000,00143100000000000000
嘉禾县,00143102400000000000,00143100000000000000
临武县,00143102500000000000,00143100000000000000
汝城县,00143102600000000000,00143100000000000000
桂东县,00143102700000000000,00143100000000000000
安仁县,00143102800000000000,00143100000000000000
资兴市,00143108100000000000,00143000000000000000
永州市,00143110000000000000,00143000000000000000
市辖区,00143110100000000000,00143110000000000000
零陵区,00143110200000000000,00143110000000000000
冷水滩区,00143110300000000000,00143110000000000000
祁阳县,00143112100000000000,00143110000000000000
东安县,00143112200000000000,00143110000000000000
双牌县,00143112300000000000,00143110000000000000
道县,00143112400000000000,00143110000000000000
江永县,00143112500000000000,00143110000000000000
宁远县,00143112600000000000,00143110000000000000
蓝山县,00143112700000000000,00143110000000000000
新田县,00143112800000000000,00143110000000000000
江华瑶族自治县,00143112900000000000,00143110000000000000
怀化市,00143120000000000000,00143000000000000000
市辖区,00143120100000000000,00143120000000000000
鹤城区,00143120200000000000,00143120000000000000
中方县,00143122100000000000,00143120000000000000
沅陵县,00143122200000000000,00143120000000000000
辰溪县,00143122300000000000,00143120000000000000
溆浦县,00143122400000000000,00143120000000000000
会同县,00143122500000000000,00143120000000000000
麻阳苗族自治县,00143122600000000000,00143120000000000000
新晃侗族自治县,00143122700000000000,00143120000000000000
芷江侗族自治县,00143122800000000000,00143120000000000000
靖州苗族侗族自治县,00143122900000000000,00143120000000000000
通道侗族自治县,00143123000000000000,00143120000000000000
洪江市,00143128100000000000,00143000000000000000
娄底市,00143130000000000000,00143000000000000000
市辖区,00143130100000000000,00143130000000000000
娄星区,00143130200000000000,00143130000000000000
双峰县,00143132100000000000,00143130000000000000
新化县,00143132200000000000,00143130000000000000
冷水江市,00143138100000000000,00143000000000000000
涟源市,00143138200000000000,00143000000000000000
湘西土家族苗族自治州,00143310000000000000,00143000000000000000
吉首市,00143310100000000000,00143000000000000000
泸溪县,00143312200000000000,00143310100000000000
凤凰县,00143312300000000000,00143310100000000000
花垣县,00143312400000000000,00143310100000000000
保靖县,00143312500000000000,00143310100000000000
古丈县,00143312600000000000,00143310100000000000
永顺县,00143312700000000000,00143310100000000000
龙山县,00143313000000000000,00143310100000000000
广东省,00144000000000000000,00111111100000000000
广州市,00144010000000000000,00144000000000000000
市辖区,00144010100000000000,00144010000000000000
荔湾区,00144010300000000000,00144010000000000000
越秀区,00144010400000000000,00144010000000000000
海珠区,00144010500000000000,00144010000000000000
天河区,00144010600000000000,00144010000000000000
白云区,00144011100000000000,00144010000000000000
黄埔区,00144011200000000000,00144010000000000000
番禺区,00144011300000000000,00144010000000000000
花都区,00144011400000000000,00144010000000000000
南沙区,00144011500000000000,00144010000000000000
萝岗区,00144011600000000000,00144010000000000000
增城市,00144018300000000000,00144000000000000000
从化市,00144018400000000000,00144000000000000000
韶关市,00144020000000000000,00144000000000000000
市辖区,00144020100000000000,00144020000000000000
武江区,00144020300000000000,00144020000000000000
浈江区,00144020400000000000,00144020000000000000
曲江区,00144020500000000000,00144020000000000000
始兴县,00144022200000000000,00144020000000000000
仁化县,00144022400000000000,00144020000000000000
翁源县,00144022900000000000,00144020000000000000
乳源瑶族自治县,00144023200000000000,00144020000000000000
新丰县,00144023300000000000,00144020000000000000
乐昌市,00144028100000000000,00144000000000000000
南雄市,00144028200000000000,00144000000000000000
深圳市,00144030000000000000,00144000000000000000
市辖区,00144030100000000000,00144030000000000000
罗湖区,00144030300000000000,00144030000000000000
福田区,00144030400000000000,00144030000000000000
南山区,00144030500000000000,00144030000000000000
宝安区,00144030600000000000,00144030000000000000
龙岗区,00144030700000000000,00144030000000000000
盐田区,00144030800000000000,00144030000000000000
珠海市,00144040000000000000,00144000000000000000
市辖区,00144040100000000000,00144040000000000000
香洲区,00144040200000000000,00144040000000000000
斗门区,00144040300000000000,00144040000000000000
金湾区,00144040400000000000,00144040000000000000
汕头市,00144050000000000000,00144000000000000000
市辖区,00144050100000000000,00144050000000000000
龙湖区,00144050700000000000,00144050000000000000
金平区,00144051100000000000,00144050000000000000
濠江区,00144051200000000000,00144050000000000000
潮阳区,00144051300000000000,00144050000000000000
潮南区,00144051400000000000,00144050000000000000
澄海区,00144051500000000000,00144050000000000000
南澳县,00144052300000000000,00144050000000000000
佛山市,00144060000000000000,00144000000000000000
市辖区,00144060100000000000,00144060000000000000
禅城区,00144060400000000000,00144060000000000000
南海区,00144060500000000000,00144060000000000000
顺德区,00144060600000000000,00144060000000000000
三水区,00144060700000000000,00144060000000000000
高明区,00144060800000000000,00144060000000000000
江门市,00144070000000000000,00144000000000000000
市辖区,00144070100000000000,00144070000000000000
蓬江区,00144070300000000000,00144070000000000000
江海区,00144070400000000000,00144070000000000000
新会区,00144070500000000000,00144070000000000000
台山市,00144078100000000000,00144000000000000000
开平市,00144078300000000000,00144000000000000000
鹤山市,00144078400000000000,00144000000000000000
恩平市,00144078500000000000,00144000000000000000
湛江市,00144080000000000000,00144000000000000000
市辖区,00144080100000000000,00144080000000000000
赤坎区,00144080200000000000,00144080000000000000
霞山区,00144080300000000000,00144080000000000000
坡头区,00144080400000000000,00144080000000000000
麻章区,00144081100000000000,00144080000000000000
遂溪县,00144082300000000000,00144080000000000000
徐闻县,00144082500000000000,00144080000000000000
廉江市,00144088100000000000,00144000000000000000
雷州市,00144088200000000000,00144000000000000000
吴川市,00144088300000000000,00144000000000000000
茂名市,00144090000000000000,00144000000000000000
市辖区,00144090100000000000,00144090000000000000
茂南区,00144090200000000000,00144090000000000000
茂港区,00144090300000000000,00144090000000000000
电白县,00144092300000000000,00144090000000000000
高州市,00144098100000000000,00144000000000000000
化州市,00144098200000000000,00144000000000000000
信宜市,00144098300000000000,00144000000000000000
肇庆市,00144120000000000000,00144000000000000000
市辖区,00144120100000000000,00144120000000000000
端州区,00144120200000000000,00144120000000000000
鼎湖区,00144120300000000000,00144120000000000000
广宁县,00144122300000000000,00144120000000000000
怀集县,00144122400000000000,00144120000000000000
封开县,00144122500000000000,00144120000000000000
德庆县,00144122600000000000,00144120000000000000
高要市,00144128300000000000,00144000000000000000
四会市,00144128400000000000,00144000000000000000
惠州市,00144130000000000000,00144000000000000000
市辖区,00144130100000000000,00144130000000000000
惠城区,00144130200000000000,00144130000000000000
惠阳区,00144130300000000000,00144130000000000000
博罗县,00144132200000000000,00144130000000000000
惠东县,00144132300000000000,00144130000000000000
龙门县,00144132400000000000,00144130000000000000
梅州市,00144140000000000000,00144000000000000000
市辖区,00144140100000000000,00144140000000000000
梅江区,00144140200000000000,00144140000000000000
梅县,00144142100000000000,00144140000000000000
大埔县,00144142200000000000,00144140000000000000
丰顺县,00144142300000000000,00144140000000000000
五华县,00144142400000000000,00144140000000000000
平远县,00144142600000000000,00144140000000000000
蕉岭县,00144142700000000000,00144140000000000000
兴宁市,00144148100000000000,00144000000000000000
汕尾市,00144150000000000000,00144000000000000000
市辖区,00144150100000000000,00144150000000000000
城区,00144150200000000000,00144150000000000000
海丰县,00144152100000000000,00144150000000000000
陆河县,00144152300000000000,00144150000000000000
陆丰市,00144158100000000000,00144000000000000000
河源市,00144160000000000000,00144000000000000000
市辖区,00144160100000000000,00144160000000000000
源城区,00144160200000000000,00144160000000000000
紫金县,00144162100000000000,00144160000000000000
龙川县,00144162200000000000,00144160000000000000
连平县,00144162300000000000,00144160000000000000
和平县,00144162400000000000,00144160000000000000
东源县,00144162500000000000,00144160000000000000
阳江市,00144170000000000000,00144000000000000000
市辖区,00144170100000000000,00144170000000000000
江城区,00144170200000000000,00144170000000000000
阳西县,00144172100000000000,00144170000000000000
阳东县,00144172300000000000,00144170000000000000
阳春市,00144178100000000000,00144000000000000000
清远市,00144180000000000000,00144000000000000000
市辖区,00144180100000000000,00144180000000000000
清城区,00144180200000000000,00144180000000000000
佛冈县,00144182100000000000,00144180000000000000
阳山县,00144182300000000000,00144180000000000000
连山壮族瑶族自治县,00144182500000000000,00144180000000000000
连南瑶族自治县,00144182600000000000,00144180000000000000
清新县,00144182700000000000,00144180000000000000
英德市,00144188100000000000,00144000000000000000
连州市,00144188200000000000,00144000000000000000
东莞市,00144190000000000000,00144000000000000000
中山市,00144200000000000000,00144000000000000000
潮州市,00144510000000000000,00144000000000000000
市辖区,00144510100000000000,00144510000000000000
湘桥区,00144510200000000000,00144510000000000000
潮安县,00144512100000000000,00144510000000000000
饶平县,00144512200000000000,00144510000000000000
揭阳市,00144520000000000000,00144000000000000000
市辖区,00144520100000000000,00144520000000000000
榕城区,00144520200000000000,00144520000000000000
揭东县,00144522100000000000,00144520000000000000
揭西县,00144522200000000000,00144520000000000000
惠来县,00144522400000000000,00144520000000000000
普宁市,00144528100000000000,00144000000000000000
云浮市,00144530000000000000,00144000000000000000
市辖区,00144530100000000000,00144530000000000000
云城区,00144530200000000000,00144530000000000000
新兴县,00144532100000000000,00144530000000000000
郁南县,00144532200000000000,00144530000000000000
云安县,00144532300000000000,00144530000000000000
罗定市,00144538100000000000,00144000000000000000
广西壮族自治区,00145000000000000000,00111111100000000000
南宁市,00145010000000000000,00145000000000000000
市辖区,00145010100000000000,00145010000000000000
兴宁区,00145010200000000000,00145010000000000000
青秀区,00145010300000000000,00145010000000000000
江南区,00145010500000000000,00145010000000000000
西乡塘区,00145010700000000000,00145010000000000000
良庆区,00145010800000000000,00145010000000000000
邕宁区,00145010900000000000,00145010000000000000
武鸣县,00145012200000000000,00145010000000000000
隆安县,00145012300000000000,00145010000000000000
马山县,00145012400000000000,00145010000000000000
上林县,00145012500000000000,00145010000000000000
宾阳县,00145012600000000000,00145010000000000000
横县,00145012700000000000,00145010000000000000
柳州市,00145020000000000000,00145000000000000000
市辖区,00145020100000000000,00145020000000000000
城中区,00145020200000000000,00145020000000000000
鱼峰区,00145020300000000000,00145020000000000000
柳南区,00145020400000000000,00145020000000000000
柳北区,00145020500000000000,00145020000000000000
柳江县,00145022100000000000,00145020000000000000
柳城县,00145022200000000000,00145020000000000000
鹿寨县,00145022300000000000,00145020000000000000
融安县,00145022400000000000,00145020000000000000
融水苗族自治县,00145022500000000000,00145020000000000000
三江侗族自治县,00145022600000000000,00145020000000000000
桂林市,00145030000000000000,00145000000000000000
市辖区,00145030100000000000,00145030000000000000
秀峰区,00145030200000000000,00145030000000000000
叠彩区,00145030300000000000,00145030000000000000
象山区,00145030400000000000,00145030000000000000
七星区,00145030500000000000,00145030000000000000
雁山区,00145031100000000000,00145030000000000000
阳朔县,00145032100000000000,00145030000000000000
临桂县,00145032200000000000,00145030000000000000
灵川县,00145032300000000000,00145030000000000000
全州县,00145032400000000000,00145030000000000000
兴安县,00145032500000000000,00145030000000000000
永福县,00145032600000000000,00145030000000000000
灌阳县,00145032700000000000,00145030000000000000
龙胜各族自治县,00145032800000000000,00145030000000000000
资源县,00145032900000000000,00145030000000000000
平乐县,00145033000000000000,00145030000000000000
荔浦县,00145033100000000000,00145030000000000000
恭城瑶族自治县,00145033200000000000,00145030000000000000
梧州市,00145040000000000000,00145000000000000000
市辖区,00145040100000000000,00145040000000000000
万秀区,00145040300000000000,00145040000000000000
蝶山区,00145040400000000000,00145040000000000000
长洲区,00145040500000000000,00145040000000000000
苍梧县,00145042100000000000,00145040000000000000
藤县,00145042200000000000,00145040000000000000
蒙山县,00145042300000000000,00145040000000000000
岑溪市,00145048100000000000,00145000000000000000
北海市,00145050000000000000,00145000000000000000
市辖区,00145050100000000000,00145050000000000000
海城区,00145050200000000000,00145050000000000000
银海区,00145050300000000000,00145050000000000000
铁山港区,00145051200000000000,00145050000000000000
合浦县,00145052100000000000,00145050000000000000
防城港市,00145060000000000000,00145000000000000000
市辖区,00145060100000000000,00145060000000000000
港口区,00145060200000000000,00145060000000000000
防城区,00145060300000000000,00145060000000000000
上思县,00145062100000000000,00145060000000000000
东兴市,00145068100000000000,00145000000000000000
钦州市,00145070000000000000,00145000000000000000
市辖区,00145070100000000000,00145070000000000000
钦南区,00145070200000000000,00145070000000000000
钦北区,00145070300000000000,00145070000000000000
灵山县,00145072100000000000,00145070000000000000
浦北县,00145072200000000000,00145070000000000000
贵港市,00145080000000000000,00145000000000000000
市辖区,00145080100000000000,00145080000000000000
港北区,00145080200000000000,00145080000000000000
港南区,00145080300000000000,00145080000000000000
覃塘区,00145080400000000000,00145080000000000000
平南县,00145082100000000000,00145080000000000000
桂平市,00145088100000000000,00145000000000000000
玉林市,00145090000000000000,00145000000000000000
市辖区,00145090100000000000,00145090000000000000
玉州区,00145090200000000000,00145090000000000000
容县,00145092100000000000,00145090000000000000
陆川县,00145092200000000000,00145090000000000000
博白县,00145092300000000000,00145090000000000000
兴业县,00145092400000000000,00145090000000000000
北流市,00145098100000000000,00145000000000000000
百色市,00145100000000000000,00145000000000000000
市辖区,00145100100000000000,00145100000000000000
右江区,00145100200000000000,00145100000000000000
田阳县,00145102100000000000,00145100000000000000
田东县,00145102200000000000,00145100000000000000
平果县,00145102300000000000,00145100000000000000
德保县,00145102400000000000,00145100000000000000
靖西县,00145102500000000000,00145100000000000000
那坡县,00145102600000000000,00145100000000000000
凌云县,00145102700000000000,00145100000000000000
乐业县,00145102800000000000,00145100000000000000
田林县,00145102900000000000,00145100000000000000
西林县,00145103000000000000,00145100000000000000
隆林各族自治县,00145103100000000000,00145100000000000000
贺州市,00145110000000000000,00145000000000000000
市辖区,00145110100000000000,00145110000000000000
八步区,00145110200000000000,00145110000000000000
昭平县,00145112100000000000,00145110000000000000
钟山县,00145112200000000000,00145110000000000000
富川瑶族自治县,00145112300000000000,00145110000000000000
河池市,00145120000000000000,00145000000000000000
市辖区,00145120100000000000,00145120000000000000
金城江区,00145120200000000000,00145120000000000000
南丹县,00145122100000000000,00145120000000000000
天峨县,00145122200000000000,00145120000000000000
凤山县,00145122300000000000,00145120000000000000
东兰县,00145122400000000000,00145120000000000000
罗城仫佬族自治县,00145122500000000000,00145120000000000000
环江毛南族自治县,00145122600000000000,00145120000000000000
巴马瑶族自治县,00145122700000000000,00145120000000000000
都安瑶族自治县,00145122800000000000,00145120000000000000
大化瑶族自治县,00145122900000000000,00145120000000000000
宜州市,00145128100000000000,00145000000000000000
来宾市,00145130000000000000,00145000000000000000
市辖区,00145130100000000000,00145130000000000000
兴宾区,00145130200000000000,00145130000000000000
忻城县,00145132100000000000,00145130000000000000
象州县,00145132200000000000,00145130000000000000
武宣县,00145132300000000000,00145130000000000000
金秀瑶族自治县,00145132400000000000,00145130000000000000
