id_index,officer_name,place_of_birth_id
"00233000000026905000","梅式苗","00133102200000000000"
"00233000000026932000","金伯中","00133062400000000000"
"00233000000026980000","陈安金","00133038200000000000"
"00233000000026985000","宁晔","00133088100000000000"
"00233000000027140000","汪友根","00133000000000000000"
"00233000000027245000","郑维红","00133000000000000000"
"00233000000027299000","陈新森","00133072700000000000"
"00233000000027411000","楼阳生","00133072600000000000"
"00233000000027421000","潘海亮","00133088100000000000"
"00233000000027478000","吴国升","00133078100000000000"
"00233000000027520000","俞琳波","00133018500000000000"
"00233000000027528000","陈雪嵘","00133000000000000000"
"00233000000027607000","戴备军","00133000000000000000"
"00233000000027641000","陈杰农","00132011500000000000"
"00233000000027661000","桂福田","00133011000000000000"
"00233000000027662000","刘根宏","00133082200000000000"
"00233000000027672000","谢云","00133032700000000000"
"00233000000027693000","雷长林","00133082500000000000"
"00233000000027740000","郑继良","00133000000000000000"
"00233000000027745000","王秦丰","00151152300000000000"
"00233000000027776000","楼玉宇","00133072600000000000"
"00233000000027841000","王涌慧","00133000000000000000"
"00233000000027898000","刘国富","00151152300000000000"
"00233000000027899000","郑进达","00133032600000000000"
"00233000000027913000","陈江其","00133092100000000000"
"00233000000027939000","章纪泉","00133038200000000000"
"00233000000027973000","戴桂香","00133000000000000000"
"00233000000028111000","江华平","00133012700000000000"
"00233000000028151000","祝亚伟","00133042400000000000"
"00233000000028154000","张如一","00133112100000000000"
"00233000000028159000","邱金岳","00145030400000000000"
"00233000000028160000","金俊杰","00132011500000000000"
"00233000000028172000","李邦生","00133112600000000000"
"00233000000028181000","吴伟平","00133032900000000000"
"00233000000028211000","郑志光","00133012700000000000"
"00233000000028389000","徐国平","00151152300000000000"
"00233000000028448000","洪水坤","00133000000000000000"
"00233000000028516000","吕伟娅","00133000000000000000"
"00233000000028553000","何卫宁","00133000000000000000"
"00233000000028596000","徐宇工","00133000000000000000"
"00233000000028658000","王以淼","00145030400000000000"
"00233000000028679000","戴锋","00133042100000000000"
"00233000000028684000","盛付祥","00133042400000000000"
"00233000000028687000","夏海伟","00133032800000000000"
"00233000000028691000","余昌杰","00133102300000000000"
"00233000000028722000","郭燕飞","00133102400000000000"
"00233000000028744000","徐月焕","00133012700000000000"
"00233000000028752000","吴昌亮","00133032800000000000"
"00233000000028756000","吴继平","00151152300000000000"
"00233000000028761000","陈伟义","00133102300000000000"
"00233000000028800000","金佩华","00133052200000000000"
"00233000000028865000","鲁连美","00133012700000000000"
"00233000000028869000","赵丁义","00133092100000000000"
"00233000000028873000","戴亚锋","00133012200000000000"
"00233000000028939000","叶邦汉","00133102200000000000"
"00233000000028991000","詹敏","00133012200000000000"
"00233000000029066000","安妮公主","00133000000000000000"
"00233000000029085000","魏书胜","00133000000000000000"
"00233000000029102000","童梦成","00133068300000000000"
"00233000000029239000","朱张才","00133068200000000000"
"00233000000029254000","范匡夫","00133000000000000000"
"00233000000029296000","冯中越","00133040000000000000"
"00233000000029301000","邝平正","00133112600000000000"
"00233000000029313000","郭春景","00133000000000000000"
"00233000000029350000","许玲娣","00133011000000000000"
"00233000000029359000","邱建林","00133010900000000000"
"00233000000029364000","徐万茂","00133021200000000000"
"00233000000029381000","董旭斌","00133032800000000000"
"00233000000029414000","贾龙武","00133072600000000000"
"00233000000029426000","干维岳","00145030400000000000"
"00233000000029443000","杨援宁","00133062400000000000"
"00233000000029462000","李道钮","00133032700000000000"
"00233000000029470000","张卫芳","00133072700000000000"
"00233000000029472000","邵全卯","00133102200000000000"
"00233000000029480000","曹国良","00133042100000000000"
"00233000000029508000","练节晁","00145030400000000000"
"00233000000029527000","郑小小","00143112500000000000"
"00233000000029533000","殳世平","00133042100000000000"
"00233000000029537000","何全根","00133042100000000000"
"00233000000029563000","徐顺东","00143112500000000000"
"00233000000029581000","周宏汉","00132011500000000000"
"00233000000029601000","黄培华","00133000000000000000"
"00233000000029607000","马开平","00133000000000000000"
"00233000000029611000","朱道平","00133100300000000000"
"00233000000029613000","顾生岳","00133000000000000000"
"00233000000029667000","史会方","00133052200000000000"
"00233000000029694000","袁森浩","00133018300000000000"
"00233000000029735000","贾桂德","00133000000000000000"
"00233000000029743000","蒋黎红","00133020400000000000"
"00233000000029749000","张伟才","00133000000000000000"
"00233000000029755000","吕耀平","00133112200000000000"
"00233000000029759000","叶正波","00132011500000000000"
"00233000000029775000","林剑敏","00133038200000000000"
"00233000000029811000","沈云才","00133100400000000000"
"00233000000029922000","吕南停","00133062400000000000"
"00233000000029957000","黄振洲","00143112500000000000"
"00233000000030001000","郑秋文","00143112500000000000"
"00233000000030003000","孔海龙","00133072700000000000"
"00233000000030024000","罗国建","00133052100000000000"
"00233000000030065000","蔡永岳","00133100300000000000"
"00233000000030078000","牛海陵","00133000000000000000"
"00233000000030082000","郭润文","00133000000000000000"
"00233000000030090000","卫中强","00133042400000000000"
"00233000000030180000","童小威","00133012700000000000"
"00233000000030261000","戴晓勇","00143112500000000000"
"00233000000030283000","胡锦全","00151152300000000000"
"00233000000030300000","庞连兴","00133000000000000000"
"00233000000030332000","陆深海","00133092100000000000"
"00233000000030406000","童建明","00133012700000000000"
"00233000000030418000","陈伟通","00133078100000000000"
"00233000000030508000","柯寿建","00133102100000000000"
"00233000000030517000","宋富军","00133092100000000000"
"00233000000030544000","胡增强","00143112500000000000"
"00233000000030545000","桑竹梅","00133000000000000000"
"00233000000030615000","臧学萍","00133052200000000000"
"00233000000030635000","干永福","00151152300000000000"
"00233000000030643000","李亚舫","00133092200000000000"
"00233000000030669000","潘利群","00133062400000000000"
"00233000000030705000","劳晓峰","00133010000000000000"
"00233000000030712000","王仲伟","00133000000000000000"
"00233000000030733000","李起福","00133102400000000000"
"00233000000030734000","李伟立","00133110000000000000"
"00233000000030845000","孙曙光","00132011500000000000"
"00233000000030846000","王瑞海","00133078200000000000"
"00233000000030854000","卞荣泰","00133000000000000000"
"00233000000030860000","涂结华","00133000000000000000"
"00233000000030993000","钱慧明","00133052200000000000"
"00233000000031004000","赵炳荣","00133020400000000000"
"00233000000031026000","容晓文","00133000000000000000"
"00233000000031068000","徐真民","00132011500000000000"
"00233000000031091000","丁琦娅","00133102300000000000"
"00233000000031181000","肖怀枢","00133032700000000000"
"00233000000031461000","朱建红","00133012700000000000"
"00233000000031476000","傅惠民","00133112300000000000"
"00233000000031498000","陈蕾妍","00133072600000000000"
"00233000000031526000","周祖翼","00133102300000000000"
"00233000000031710000","戴邦和","00133112500000000000"
"00233000000031779000","陈正沓","00133102300000000000"
"00233000000031869000","梁黎明","00133062400000000000"
"00233000000031919000","顾晓敏","00145030400000000000"
"00233000000031945000","钱兴中","00133102100000000000"
"00233000000031957000","应亥宗","00132011500000000000"
"00233000000032079000","张法根","00132011500000000000"
"00233000000032148000","朱幼棣","00133100300000000000"
"00233000000032167000","翁晓彬","00133032900000000000"
"00233000000032213000","黄丽华","00133000000000000000"
"00233000000032339000","季根寿","00133082200000000000"
"00233000000032340000","丁晓芳","00133102200000000000"
"00233000000032344000","陈伟俊","00132011500000000000"
"00233000000032396000","陈重","00133102400000000000"
"00233000000032450000","求子平","00133062400000000000"
"00233000000032613000","朱兰庆","00133000000000000000"
"00233000000032651000","章寿禹","00133032700000000000"
"00233000000032709000","陈时飞","00133102300000000000"
"00233000000032817000","朱志昂","00143112500000000000"
"00233000000032860000","张东斌","00133102400000000000"
"00233000000032868000","董文吉","00133012700000000000"
"00233000000032893000","盛全生","00133000000000000000"
"00233000000032894000","齐圣阳","00133032900000000000"
"00233000000032995000","郑焕东","00143112500000000000"
"00233000000033088000","王一伟","00133082500000000000"
"00233000000033105000","缪永法","00133072600000000000"
"00233000000033143000","叶明","00133112200000000000"
"00233000000033167000","高海华","00133042400000000000"
"00233000000033266000","孙慎","00133021100000000000"
"00233000000033311000","胡正跃","00133000000000000000"
"00233000000033318000","潘云东","00133000000000000000"
"00233000000033343000","陈彩明","00133102200000000000"
"00233000000033545000","王慧琳","00133062400000000000"
"00233000000033686000","柴松岳","00133090300000000000"
"00233000000033690000","曾上俊","00133032600000000000"
"00233000000033718000","郭巧燕","00133112300000000000"
"00233000000033771000","朱诗力","00133032700000000000"
"00233000000033934000","杨玉良","00133042400000000000"
"00233000000033943000","韦一良","00133072700000000000"
"00233000000034037000","禇健","00133012700000000000"
"00233000000034183000","朱新力","00133012200000000000"
"00233000000034207000","缪建民","00133042400000000000"
"00233000000034261000","周辞美","00145030400000000000"
"00233000000034286000","丁式江","00133102300000000000"
"00233000000034311000","俞学文","00133072300000000000"
"00233000000034324000","徐琴美","00133000000000000000"
"00233000000034474000","沈琪芳","00133000000000000000"
"00233000000034476000","叶帮锐","00133102300000000000"
"00233000000034548000","朱苗勇","00133000000000000000"
"00233000000034562000","潘丙才","00133000000000000000"
"00233000000034659000","孙茂芳","00133000000000000000"
"00233000000034890000","潘璋德","00133072700000000000"
"00233000000034981000","章湑美","00133012700000000000"
"00233000000035129000","周亚伟","00133032900000000000"
"00233000000035336000","朱素芳","00133082500000000000"
"00233000000035418000","叶新才","00133000000000000000"
"00233000000035473000","王金南","00133072300000000000"
"00233000000035497000","叶鸣","00133042100000000000"
"00233000000035577000","芮捷锐","00133000000000000000"
"00233000000035777000","汪月霞","00133032200000000000"
"00233000000035778000","郭正伟","00133000000000000000"
"00233000000035783000","郭海光","00133112100000000000"
"00233000000035796000","余承嗣","00132011500000000000"
"00233000000035883000","虞建飞","00133028200000000000"
"00233000000035924000","郑文红","00133072600000000000"
"00233000000036004000","蔡文浩","00133000000000000000"
"00233000000036039000","黄瑞燕","00143112500000000000"
"00233000000036117000","王邦进","00132011500000000000"
"00233000000036145000","狄承勇","00133092200000000000"
"00233000000036162000","李征航","00133000000000000000"
"00233000000036163000","闻洪泉","00133052100000000000"
"00233000000036237000","姜长才","00133082400000000000"
"00233000000036241000","张林安","00133072600000000000"
"00233000000036251000","叶怀贯","00133000000000000000"
"00233000000036301000","邢子陶","00133000000000000000"
"00233000000036304000","陈锦河","00133000000000000000"
"00233000000036358000","贺威平","00145030400000000000"
"00233000000036374000","李赛文","00133018500000000000"
"00233000000036389000","吴志安","00143112500000000000"
"00233000000036390000","朱永兵","00133102400000000000"
"00233000000036391000","梁斌","00133000000000000000"
"00233000000036397000","应勇","00133102400000000000"
"00233000000036556000","李勤夫","00133000000000000000"
"00233000000036582000","周力丰","00132011500000000000"
"00233000000036617000","卢剑平","00133032600000000000"
"00233000000036691000","陈一新","00133032900000000000"
"00233000000037043000","任映红","00133020400000000000"
"00233000000037105000","罗利达","00133028200000000000"
"00233000000037114000","牟小云","00133000000000000000"
"00233000000037340000","陈畴镛","00133000000000000000"
"00233000000037352000","陈爱莲","00133062400000000000"
"00233000000037360000","盛勇军","00133042100000000000"
"00233000000037369000","王滨梅","00133102100000000000"
"00233000000037377000","唐慧强","00133040000000000000"
"00233000000037472000","林向阳","00133032700000000000"
"00233000000037600000","钱素文","00133032200000000000"
"00233000000037658000","林元达","00132011500000000000"
"00233000000037744000","李志坚","00133020600000000000"
"00233000000037762000","陈环玉","00133000000000000000"
"00233000000037854000","谢力群","00133112400000000000"
"00233000000037866000","高天乐","00133000000000000000"
"00233000000037873000","茅临生","00133102300000000000"
"00233000000037924000","何卫宏","00133052200000000000"
"00233000000037933000","施式亮","00133102300000000000"
"00233000000037984000","陈扬华","00133102400000000000"
"00233000000038032000","朱清益","00133000000000000000"
"00233000000038090000","倪炜","00132011500000000000"
"00233000000038100000","邬汝跃","00132011500000000000"
"00233000000038295000","赵光育","00132011500000000000"
"00233000000038359000","钟群鹏","00133000000000000000"
"00233000000038362000","曾成钢","00133032600000000000"
"00233000000038363000","胡积合","00143112500000000000"
"00233000000038395000","陈招远","00133102200000000000"
"00233000000038471000","林瑞日","00133112600000000000"
"00233000000038521000","南存飞","00133000000000000000"
"00233000000038527000","沈诚","00133000000000000000"
"00233000000038577000","邓加富","00133112100000000000"
"00233000000038696000","方之焯","00133021100000000000"
"00233000000038699000","袁昶","00133012200000000000"
"00233000000038708000","朱奕龙","00133000000000000000"
"00233000000038741000","柳敏敏","00133000000000000000"
"00233000000038776000","余永青","00133012700000000000"
"00233000000038880000","张加波","00133032600000000000"
"00233000000038917000","邢最荣","00133068300000000000"
"00233000000038932000","施水祥","00133010000000000000"
"00233000000038933000","章传强","00133012700000000000"
"00233000000038980000","崔成章","00132011500000000000"
"00233000000039025000","王先义","00133100000000000000"
"00233000000039027000","章宏勇","00133100300000000000"
"00233000000039055000","何国强","00133028100000000000"
"00233000000039070000","潘晓辉","00133062400000000000"
"00233000000039095000","方月仙","00133078100000000000"
"00233000000039159000","盛秋平","00133062400000000000"
"00233000000039188000","楼锦游","00133112200000000000"
"00233000000039343000","朱贤良","00133102100000000000"
"00233000000039360000","祝时伟","00133068300000000000"
"00233000000039457000","卢敏","00145030400000000000"
"00233000000039548000","朱松力","00132011500000000000"
"00233000000039658000","潘孝政","00133000000000000000"
"00233000000039676000","黄锦耀","00133032700000000000"
"00233000000039682000","王毅","00133010000000000000"
"00233000000039706000","王军","00133000000000000000"
"00233000000039725000","叶际仁","00143112500000000000"
"00233000000039761000","李志妙","00143112500000000000"
"00233000000039780000","王宏","00133078200000000000"
"00233000000039797000","张晓强","00133112600000000000"
"00233000000039864000","释妙林","00133000000000000000"
"00233000000039910000","屠秀娟","00133000000000000000"
"00233000000039917000","王昌荣","00133112400000000000"
"00233000000039922000","梅思平","00143112500000000000"
"00233000000039964000","方世忠","00133012700000000000"
"00233000000039989000","胡庆国","00133028200000000000"
"00233000000039990000","叶惠良","00133000000000000000"
"00233000000039991000","鲍严钟","00133102300000000000"
"00233000000039995000","何惠兰","00133000000000000000"
"00233000000040032000","陈越孟","00133020000000000000"
"00233000000040055000","陈平","00133010000000000000"
"00233000000040070000","鲍英菁","00133000000000000000"
"00233000000040074000","李清","00133000000000000000"
"00233000000040092000","张善明","00133000000000000000"
"00233000000040114000","吴桂英","00133028100000000000"
"00233000000040121000","杜飞进","00133020400000000000"
"00233000000040142000","董服标","00133102100000000000"
"00233000000040143000","喻渭蛟","00133012200000000000"
"00233000000040261000","沈尧曾","00133021100000000000"
"00233000000040280000","沈左权","00151152300000000000"
"00233000000040320000","郑朝阳","00133032700000000000"
"00233000000040366000","王新奎","00133000000000000000"
"00233000000040385000","王峥峰","00133000000000000000"
"00233000000040399000","苏定冯","00133102200000000000"
"00233000000040416000","柯婉瑛","00133100000000000000"
"00233000000040433000","翁孟勇","00133000000000000000"
"00233000000040497000","王振滔","00143112500000000000"
"00233000000040530000","李水根","00133010000000000000"
"00233000000040540000","冯培红","00133000000000000000"
"00233000000040557000","钱永刚","00133010000000000000"
"00233000000040561000","林晓霖","00133000000000000000"
"00233000000040564000","林圣君","00133108200000000000"
"00233000000040633000","陈剩勇","00133072300000000000"
"00233000000040793000","邵雅萍","00133010000000000000"
"00233000000040795000","褚玉红","00133000000000000000"
"00233000000040802000","陈益群","00133000000000000000"
"00233000000040812000","许文远","00133000000000000000"
"00233000000040813000","蔡得胜","00133000000000000000"
"00233000000040822000","白川方明","00133000000000000000"
"00233000000040823000","毛里和子","00133000000000000000"
"00233000000040827000","成雁","00133000000000000000"
"00233000000040886000","张雷","00133020400000000000"
"00233000000040984000","林友保","00133010000000000000"
"00233000000041036000","蔡月琴","00133032200000000000"
"00233000000041054000","叶警青","00132011500000000000"
"00233000000041070000","葛志勇","00133000000000000000"
"00233000000041109000","吴鹏飞","00133112100000000000"
"00233000000041115000","姚雪彪","00133000000000000000"
"00233000000041130000","干武东","00145030400000000000"
"00233000000041141000","杨言荣","00133068200000000000"
"00233000000041145000","詹丽君","00133010000000000000"
"00233000000041175000","任兴洲","00133000000000000000"
"00233000000041217000","汤永民","00133000000000000000"
"00233000000041226000","邬建芬","00133092100000000000"
"00233000000041238000","沈海斌","00145030400000000000"
"00233000000041252000","林亦俊","00133032700000000000"
"00233000000041274000","王铁宏","00133000000000000000"
"00233000000041302000","朱英浩","00133000000000000000"
"00233000000041305000","温宽泽","00133000000000000000"
"00233000000041386000","李剑飞","00133102400000000000"
"00233000000041415000","韩济生","00133010900000000000"
"00233000000041431000","上官宏祥","00133000000000000000"
"00233000000041441000","应义斌","00132011500000000000"
"00233000000041486000","叶兴乾","00132011500000000000"
"00233000000041497000","商建军","00133012700000000000"
"00233000000041574000","王皆兵","00133068300000000000"
"00233000000041605000","竺群力","00133068300000000000"
"00233000000041630000","许钧","00133082500000000000"
"00233000000041666000","汤云良","00133042400000000000"
"00233000000041678000","倪吾钟","00133010900000000000"
"00233000000041683000","钱思进","00133000000000000000"
"00233000000041687000","施琪嘉","00133000000000000000"
"00233000000041691000","贾云","00133020400000000000"
"00233000000041699000","张德有","00133000000000000000"
"00233000000041734000","潘美儿","00133000000000000000"
"00233000000041748000","蔡圣初","00133038200000000000"
"00233000000041761000","陆建桥","00133010900000000000"
"00233000000041767000","徐光文","00133112300000000000"
"00233000000041797000","叶继松","00132011500000000000"
"00233000000041803000","胡晓阳","00133112200000000000"
"00233000000041820000","张先亮","00133000000000000000"
"00233000000041897000","钟沛璋","00133021100000000000"
"00233000000041900000","张道才","00133062400000000000"
"00233000000042002000","金位海","00133078200000000000"
"00233000000042017000","蒋建中","00133040000000000000"
"00233000000042161000","张元方","00132011500000000000"
"00233000000042174000","韩宝三","00133000000000000000"
"00233000000042177000","莫康孙","00133000000000000000"
"00233000000042228000","陆文俊","00133000000000000000"
"00233000000042360000","潘一新","00151152300000000000"
"00233000000042423000","项乐民","00151152300000000000"
"00233000000042455000","赵优生","00133000000000000000"
"00233000000042503000","邹文龙","00133000000000000000"
"00233000000042642000","庞小伟","00133010900000000000"
"00233000000042751000","徐竹鸣","00133082500000000000"
"00233000000042784000","王孝涛","00133000000000000000"
"00233000000042794000","陆建强","00133018300000000000"
"00233000000042818000","娄黛敏","00132011500000000000"
"00233000000042821000","王跃东","00133000000000000000"
"00233000000042968000","陈宏峰","00143112500000000000"
"00233000000043008000","王静仪","00133000000000000000"
"00233000000043023000","张天任","00133052200000000000"
"00233000000043082000","王晓稼","00133000000000000000"
"00233000000043094000","雷全勉","00133032900000000000"
"00233000000043211000","胡献如","00133000000000000000"
"00233000000043276000","雒秋江","00133000000000000000"
"00233000000043294000","吴春莲","00143112500000000000"
"00233000000043298000","余静漪","00133112600000000000"
"00233000000043299000","程渭山","00133082400000000000"
"00233000000043308000","胡嘉临","00133042100000000000"
"00233000000043367000","秦肖","00133030200000000000"
"00233000000043549000","金汝斌","00133108200000000000"
"00233000000043689000","李江晖","00133102100000000000"
"00233000000043766000","韩广宗","00133000000000000000"
"00233000000043830000","赵建平","00133000000000000000"
"00233000000043856000","施建英","00133110000000000000"
"00233000000043885000","吕立汉","00133112200000000000"
"00233000000043891000","姚恭林","00133000000000000000"
"00233000000043923000","郑元忠","00133000000000000000"
"00233000000044016000","胡雄光","00133112200000000000"
"00233000000044019000","陈天桥","00133062400000000000"
"00233000000044120000","周兴宥","00132011500000000000"
"00233000000044123000","陆明明","00133000000000000000"
"00233000000044138000","陈雷红","00133020400000000000"
"00233000000044144000","岳培勇","00133000000000000000"
"00233000000044171000","刘贵学","00133000000000000000"
"00233000000044172000","蒋增强","00133000000000000000"
"00233000000044182000","冉小波","00133000000000000000"
"00233000000044194000","戴震华","00133100000000000000"
"00233000000044203000","斯克良","00133020400000000000"
"00233000000044213000","杨学俭","00133000000000000000"
"00233000000044224000","许兴云","00133000000000000000"
"00233000000044226000","庞丽娟","00132011500000000000"
"00233000000044227000","夏伟梁","00133010900000000000"
"00233000000044231000","朱鸿民","00133000000000000000"
"00233000000044233000","黄勇芳","00133000000000000000"
"00233000000044238000","许张昱","00133000000000000000"
"00233000000044252000","徐冠巨","00133010900000000000"
"00233000000044274000","桑国卫","00133050200000000000"
"00233000000044285000","郭素琴","00133000000000000000"
"00233000000044287000","卢秀芝","00143112500000000000"
"00233000000044302000","钱怡松","00133000000000000000"
"00233000000044328000","叶金堂","00133000000000000000"
"00233000000044380000","马达卡","00133028200000000000"
"00233000000044471000","夏克明","00133000000000000000"
"00233000000044544000","干福熹","00133000000000000000"
"00233000000044552000","牛继荣","00133000000000000000"
"00233000000044561000","方汉明","00133000000000000000"
"00233000000044585000","施大畏","00133050200000000000"
"00233000000044620000","倪国熙","00133000000000000000"
"00233000000044624000","王维澄","00133012200000000000"
"00233000000044629000","邬美荣","00133100200000000000"
"00233000000044670000","赵义亮","00133000000000000000"
"00233000000044716000","求伯君","00133000000000000000"
"00233000000044790000","陈忠康","00143112500000000000"
"00233000000044851000","周坚栋","00145030400000000000"
"00233000000044975000","许幼峰","00133021200000000000"
"00233000000044980000","沈敏光","00133042100000000000"
"00233000000045179000","鲍秀英","00133082200000000000"
"00233000000045306000","楼伟龙","00133020400000000000"
"00233000000045323000","郑岳林","00133048200000000000"
"00233010000000319000","董茶仙","00133010000000000000"
"00233010000000635000","俞东来","00133010000000000000"
"00233010000000869000","许成钢","00133010000000000000"
"00233010000001124000","俞少平","00133010000000000000"
"00233010000001125000","赵文虎","00133010000000000000"
"00233010000002022000","邢贲思","00133010000000000000"
"00233010000004005000","朱六龙","00133010000000000000"
"00233010000004193000","吴身元","00133010000000000000"
"00233010000004732000","陈先荣","00133010000000000000"
"00233010000005057000","殷姗","00133010000000000000"
"00233010000005058000","许为平","00133010000000000000"
"00233010000005670000","包凡一","00133010000000000000"
"00233010000005793000","翁一武","00133010000000000000"
"00233010000005794000","万君康","00133010000000000000"
"00233010000005795000","任瑞波","00133010000000000000"
"00233010000006322000","董最红","00133010900000000000"
"00233010000006678000","姚志文","00133010900000000000"
"00233010000006679000","徐祖萼","00133010000000000000"
"00233010000006832000","吕祖善","00133010000000000000"
"00233010000008032000","凌云","00133010000000000000"
"00233010000008552000","杨军","00133010000000000000"
"00233010000008553000","李海涛","00133010000000000000"
"00233010000008554000","王立平","00133010000000000000"
"00233010000009058000","章柏青","00133010000000000000"
"00233010000009514000","王教成","00133010000000000000"
"00233010000010221000","胡侠","00133010000000000000"
"00233010000010667000","汪槱生","00133010000000000000"
"00233010000010770000","李云林","00133010000000000000"
"00233010000011477000","楼正权","00133010000000000000"
"00233010000012012000","张抗抗","00133010000000000000"
"00233010000012576000","钱复","00133010000000000000"
"00233010000013006000","武克钢","00133010000000000000"
"00233010000013087000","褚树青","00133010000000000000"
"00233010000013223000","梁鸿","00133010000000000000"
"00233010000013581000","黄亚洲","00133010000000000000"
"00233010000013717000","卞吉安","00133010000000000000"
"00233010000014176000","陈国妹","00133010000000000000"
"00233010000015312000","李家彪","00133010000000000000"
"00233010000015330000","王钟麓","00133010000000000000"
"00233010000016433000","朱党其","00133010000000000000"
"00233010000016996000","华德法","00133010000000000000"
"00233010000017163000","高宾琪","00133010000000000000"
"00233010000017306000","董悦","00133010000000000000"
"00233010000017624000","屠锦铭","00133010000000000000"
"00233010000018226000","王次炤","00133010000000000000"
"00233010000018489000","俞沈江","00133010000000000000"
"00233010000018667000","池沙鸿","00133010000000000000"
"00233010000018797000","竺福江","00133010000000000000"
"00233010000018985000","许岳荣","00133010000000000000"
"00233010000019141000","赵水梁","00133010000000000000"
"00233010000019216000","李公昭","00133010000000000000"
"00233010000019220000","鲁伟鼎","00133010000000000000"
"00233010000019260000","施科琦","00133010000000000000"
"00233010000019264000","王建沂","00133010000000000000"
"00233010000019565000","陈励君","00133010000000000000"
"00233010000019566000","王优健","00133010000000000000"
"00233010000019592000","华灯鑫","00133010900000000000"
"00233010000020006000","蔡潇飞","00133010000000000000"
"00233010000020762000","董毓民","00133010000000000000"
"00233010000021062000","倪俊南","00133010000000000000"
"00233010000021294000","高剑琳","00133010000000000000"
"00233010000021559000","高重瞳","00133010000000000000"
"00233010000022120000","劳伟刚","00133010000000000000"
"00233010000022699000","王文序","00133010000000000000"
"00233010000022847000","马里松","00133010000000000000"
"00233010000023355000","王金财","00133010000000000000"
"00233010000023392000","张鸿铭","00133010000000000000"
"00233010000023493000","褚以琳","00133010000000000000"
"00233010000023974000","洪关良","00133010000000000000"
"00233010000023995000","杨戌标","00133010000000000000"
"00233010000024056000","唐敏康","00133010000000000000"
"00233010000024203000","俞海潮","00133010000000000000"
"00233010000024386000","何嘉琳","00133010000000000000"
"00233010000024542000","周纪忠","00133010000000000000"
"00233010000024603000","虞文娟","00133010000000000000"
"00233010000024935000","来颖杰","00133010000000000000"
"00233010000025506000","朱锦林","00133010000000000000"
"00233010000025799000","周晓虹","00133010000000000000"
"00233010000025832000","盛阅春","00133010000000000000"
"00233010000025976000","江林昌","00133018500000000000"
"00233010000026189000","骆安全","00133010000000000000"
"00233010000026325000","洪松法","00133010000000000000"
"00233010000026446000","方惠坚","00133010000000000000"
"00233010000026599000","劳红武","00133010000000000000"
"00233010000026784000","黄惠康","00133010000000000000"
"00233010000027087000","丁来杭","00133010000000000000"
"00233010000027835000","陈步顺","00133010000000000000"
"00233010000027853000","杨国琴","00133010000000000000"
"00233010000027968000","潘法高","00133010000000000000"
"00233010000028148000","陆伟岗","00133010000000000000"
"00233010000028442000","沈文南","00133011000000000000"
"00233010000028657000","孔春浩","00133010000000000000"
"00233010000028829000","蒋金娥","00133010000000000000"
"00233010000028949000","汤飞帆","00133010000000000000"
"00233010000029082000","翁仁康","00133010900000000000"
"00233010000029347000","沈昱","00133010000000000000"
"00233010000029349000","郑学龙","00133010000000000000"
"00233010000029483000","阮文静","00133010000000000000"
"00233010000029579000","徐玉利","00133010000000000000"
"00233010000030087000","励建书","00133010900000000000"
"00233010000030830000","金焕国","00133010000000000000"
"00233010000031243000","蔡建明","00133010000000000000"
"00233010000031357000","朗胜","00133010000000000000"
"00233010000031654000","王芯克","00133010000000000000"
"00233010000031884000","屠红燕","00133010000000000000"
"00233010000032847000","孙景淼","00133010000000000000"
"00233010000033157000","董祥富","00133010000000000000"
"00233010000033158000","施天贵","00133010000000000000"
"00233010000033162000","赵荣福","00133010000000000000"
"00233010000033168000","顾大飞","00133010000000000000"
"00233010000034079000","俞贵麟","00133010000000000000"
"00233010000034085000","程卫东","00133010000000000000"
"00233010000034227000","邱丽霞","00133010000000000000"
"00233010000034370000","马云","00133010000000000000"
"00233010000034517000","胡祖光","00133010000000000000"
"00233010000034939000","黄融","00133010000000000000"
"00233010000034964000","高国飞","00133010000000000000"
"00233010000035160000","金志鹏","00133010000000000000"
"00233010000035384000","张谞行","00133010000000000000"
"00233010000035674000","马惠民","00123000000000000000"
"00233010000035829000","朱立英","00133010000000000000"
"00233010000036243000","陶竞","00133010000000000000"
"00233010000036400000","仰协","00133010000000000000"
"00233010000037335000","钱锋","00133010000000000000"
"00233010000038143000","舒国增","00133010000000000000"
"00233010000038328000","任学宝","00133010000000000000"
"00233010000038679000","詹永明","00133010000000000000"
"00233010000040008000","黄燕明","00133010000000000000"
"00233010000040140000","瞿浙澄","00133010000000000000"
"00233010000040298000","潘云鹤","00133010000000000000"
"00233010000040742000","胡虎林","00133010000000000000"
"00233010000041353000","张振丰","00133010000000000000"
"00233010000041659000","方国伟","00133010000000000000"
"00233010000041700000","沈坚","00133010000000000000"
"00233010000041728000","李自钧","00133010000000000000"
"00233010000041908000","姚克","00133010000000000000"
"00233010000042244000","姜国法","00133010000000000000"
"00233010000042245000","高卫国","00133010000000000000"
"00233010000042892000","丁杭缨","00133010000000000000"
"00233010000043296000","周吾灿","00133000000000000000"
"00233010000043591000","柳升祺","00133010000000000000"
"00233010000043753000","何家林","00133010000000000000"
"00233010000043836000","吴炜炜","00133010000000000000"
"00233010000043903000","王国平","00133010000000000000"
"00233010000044010000","谢杭生","00133010000000000000"
"00233010000044464000","沈浪泳","00133010000000000000"
"00233010000044470000","茹萍","00133010000000000000"
"00233010000044532000","张幸","00133010000000000000"
"00233010000044771000","陈震山","00133010000000000000"
